vertices,celtype,loc_x,loc_y,loc_z,state,tcounter,Temp
10173.0, 1.0, 19.0, 39.9, 120.9, 5.0, 1.0, 1.00000
10174.0, 1.0, 19.9, 43.1, 137.0, 5.0, 1.0, 1.00000
10175.0, 1.0, 19.6, 46.0, 139.2, 5.0, 1.0, 1.00000
10176.0, 1.0, 20.1, 44.0, 138.9, 5.0, 1.0, 0.95085
10177.0, 1.0, 69.2, 24.1, 142.2, 5.0, 1.0, 1.00000
10178.0, 1.0, 72.8, 25.6, 144.4, 5.0, 1.0, 1.00000
10179.0, 1.0, 73.9, 24.6, 142.1, 5.0, 1.0, -1.00000
10180.0, 1.0, 70.1, 15.2, 124.2, 5.0, 1.0, 1.00000
10181.0, 1.0, 64.9, 21.5, 137.9, 5.0, 1.0, 1.00000
10182.0, 1.0, 62.6, 23.8, 143.3, 5.0, 1.0, -1.00000
10183.0, 1.0, 22.4, 42.5, 143.9, 5.0, 1.0, 1.00000
10184.0, 1.0, 18.1, 45.1, 132.0, 5.0, 1.0, 0.96143
10185.0, 1.0, 18.5, 42.9, 129.2, 5.0, 1.0, -1.00000
10186.0, 1.0, 54.3, 13.7, 122.2, 5.0, 1.0, -1.00000
10187.0, 1.0, 56.8, 11.5, 116.7, 5.0, 1.0, 1.00000
10188.0, 1.0, 19.6, 39.2, 128.3, 5.0, 1.0, 1.00000
10189.0, 1.0, 18.5, 41.2, 123.6, 5.0, 1.0, 1.00000
10190.0, 1.0, 18.1, 43.0, 126.5, 5.0, 1.0, 1.00000
10191.0, 1.0, 21.1, 36.9, 131.7, 5.0, 1.0, 1.00000
10192.0, 1.0, 22.1, 33.6, 127.0, 5.0, 1.0, 0.91989
10193.0, 1.0, 53.7, 17.9, 131.6, 5.0, 1.0, -1.00000
10194.0, 1.0, 50.3, 22.0, 139.7, 5.0, 1.0, 0.93443
10195.0, 1.0, 58.4, 21.4, 138.5, 5.0, 1.0, 1.00000
10196.0, 1.0, 55.6, 24.4, 144.6, 5.0, 1.0, 1.00000
10197.0, 1.0, 53.7, 28.0, 151.3, 5.0, 1.0, 0.82614
10198.0, 1.0, 60.3, 26.4, 148.7, 5.0, 1.0, 1.00000
10199.0, 1.0, 65.9, 33.1, 162.0, 5.0, 1.0, 0.96252
10200.0, 1.0, 44.2, 19.8, 133.7, 5.0, 1.0, 1.00000
10201.0, 1.0, 70.0, 21.8, 137.3, 5.0, 1.0, -1.00000
10202.0, 1.0, 50.2, 34.8, 161.7, 5.0, 1.0, 1.00000
10203.0, 1.0, 74.1, 23.2, 139.2, 5.0, 1.0, 1.00000
10204.0, 1.0, 25.3, 32.6, 137.1, 5.0, 1.0, 1.00000
10205.0, 1.0, 22.7, 35.5, 134.8, 5.0, 1.0, 1.00000
10206.0, 1.0, 56.0, 31.4, 157.5, 5.0, 1.0, 1.00000
10207.0, 1.0, 50.1, 30.9, 155.6, 5.0, 1.0, -1.00000
10208.0, 1.0, 72.2, 27.0, 147.7, 5.0, 1.0, 0.95563
10209.0, 1.0, 69.5, 25.9, 145.7, 5.0, 1.0, -1.00000
10210.0, 1.0, 68.3, 27.7, 150.1, 5.0, 1.0, -1.00000
10211.0, 1.0, 65.9, 26.1, 146.9, 5.0, 1.0, 0.93862
10212.0, 1.0, 60.1, 29.3, 153.4, 5.0, 1.0, 1.00000
10213.0, 1.0, 26.3, 34.9, 142.7, 5.0, 1.0, 0.75129
10214.0, 1.0, 23.8, 31.9, 131.8, 5.0, 1.0, -1.00000
10215.0, 1.0, 35.6, 28.8, 146.1, 5.0, 1.0, -1.00000
10216.0, 1.0, 40.1, 28.7, 149.0, 5.0, 1.0, -1.00000
10217.0, 1.0, 42.9, 26.0, 145.5, 5.0, 1.0, -1.00000
10218.0, 1.0, 30.5, 29.1, 140.7, 5.0, 1.0, 0.79010
10219.0, 1.0, 74.1, 8.0, 107.9, 5.0, 1.0, 0.93393
10220.0, 1.0, 38.3, 22.2, 135.7, 5.0, 1.0, 0.96865
10221.0, 1.0, 37.0, 25.2, 141.1, 5.0, 1.0, 1.00000
10222.0, 1.0, 72.5, 28.4, 150.7, 5.0, 1.0, 1.00000
10223.0, 1.0, 61.8, 18.3, 132.4, 5.0, 1.0, 1.00000
10224.0, 1.0, 74.8, 27.5, 147.9, 5.0, 1.0, 1.00000
10225.0, 1.0, 26.5, 27.3, 109.5, 5.0, 1.0, 0.85878
10226.0, 1.0, 21.1, 40.6, 137.7, 5.0, 1.0, 0.94430
10227.0, 1.0, 19.5, 42.5, 134.2, 5.0, 1.0, 1.00000
10228.0, 1.0, 75.5, 22.1, 136.4, 5.0, 1.0, 0.96733
10229.0, 1.0, 44.7, 32.3, 156.3, 5.0, 1.0, 1.00000
10230.0, 1.0, 45.7, 28.9, 151.4, 5.0, 1.0, -1.00000
10231.0, 1.0, 39.6, 32.0, 153.5, 5.0, 1.0, 0.94471
10232.0, 1.0, 21.1, 39.1, 135.3, 5.0, 1.0, 0.90884
10233.0, 1.0, 59.6, 15.6, 127.0, 5.0, 1.0, -1.00000
10234.0, 1.0, 54.8, 37.8, 169.0, 5.0, 1.0, 1.00000
10235.0, 1.0, 30.7, 37.1, 152.3, 5.0, 1.0, 0.73742
10236.0, 1.0, 30.2, 33.3, 146.9, 5.0, 1.0, 0.66997
10237.0, 1.0, 19.6, 41.1, 131.9, 5.0, 1.0, 1.00000
10238.0, 1.0, 34.9, 32.6, 150.8, 5.0, 1.0, 1.00000
10239.0, 1.0, 66.4, 10.0, 113.1, 5.0, 1.0, 1.00000
10240.0, 1.0, 75.5, 17.6, 127.5, 5.0, 1.0, 1.00000
10241.0, 1.0, 65.8, 29.8, 154.4, 5.0, 1.0, -1.00000
10242.0, 1.0, 48.3, 25.3, 145.9, 5.0, 1.0, 0.91859
10243.0, 1.0, 74.7, 26.5, 146.0, 5.0, 1.0, 1.00000
10244.0, 1.0, 61.8, 11.1, 115.9, 5.0, 1.0, 0.92207
10245.0, 1.0, 61.1, 13.6, 122.0, 5.0, 1.0, 1.00000
10246.0, 1.0, 65.7, 12.3, 118.5, 5.0, 1.0, 1.00000
10247.0, 1.0, 66.3, 14.0, 122.5, 5.0, 1.0, -1.00000
10248.0, 1.0, 58.9, 34.1, 163.0, 5.0, 1.0, 1.00000
10249.0, 1.0, 63.9, 28.0, 150.6, 5.0, 1.0, -1.00000
10250.0, 1.0, 62.7, 9.8, 112.4, 5.0, 1.0, -1.00000
10251.0, 1.0, 70.1, 13.1, 119.9, 5.0, 1.0, 0.93776
10252.0, 1.0, 43.4, 23.2, 140.6, 5.0, 1.0, 0.96987
10253.0, 1.0, 62.6, 31.2, 158.1, 5.0, 1.0, 1.00000
10254.0, 1.0, 74.0, 14.3, 121.4, 5.0, 1.0, 1.00000
10255.0, 1.0, 35.0, 36.2, 155.7, 5.0, 1.0, 0.79122
10256.0, 1.0, 22.2, 46.0, 146.4, 5.0, 1.0, 0.95846
10257.0, 1.0, 22.0, 44.9, 144.9, 5.0, 1.0, -1.00000
10258.0, 1.0, 175.2, 100.4, 120.6, 5.0, 1.0, -1.00000
10259.0, 1.0, 174.7, 97.5, 120.4, 5.0, 1.0, 0.00000
10260.0, 1.0, 175.1, 99.1, 121.4, 5.0, 1.0, -1.00000
10261.0, 1.0, 168.0, 100.7, 140.6, 5.0, 1.0, 0.00679
10262.0, 1.0, 163.7, 101.1, 136.7, 5.0, 1.0, -1.00000
10263.0, 1.0, 166.1, 101.2, 134.9, 5.0, 1.0, 0.00000
10264.0, 1.0, 176.0, 100.5, 122.3, 5.0, 1.0, 0.00049
10265.0, 1.0, 176.2, 101.8, 120.6, 5.0, 1.0, -1.00000
10266.0, 1.0, 177.1, 96.4, 125.8, 5.0, 1.0, -1.00000
10267.0, 1.0, 175.3, 97.2, 122.5, 5.0, 1.0, -1.00000
10268.0, 1.0, 178.4, 94.5, 120.7, 5.0, 1.0, 0.05964
10269.0, 1.0, 177.9, 107.2, 117.4, 5.0, 1.0, 0.00000
10270.0, 1.0, 175.3, 100.8, 120.0, 5.0, 1.0, -1.00000
10271.0, 1.0, 166.7, 101.4, 125.0, 5.0, 1.0, -1.00000
10272.0, 1.0, 169.2, 104.3, 124.1, 5.0, 1.0, 0.00000
10273.0, 1.0, 171.1, 104.0, 127.6, 5.0, 1.0, 0.00092
10274.0, 1.0, 176.9, 103.2, 121.2, 5.0, 1.0, 0.00000
10275.0, 1.0, 169.2, 102.1, 136.4, 5.0, 1.0, -1.00000
10276.0, 1.0, 168.5, 102.6, 132.1, 5.0, 1.0, 0.00000
10277.0, 1.0, 164.9, 100.9, 129.0, 5.0, 1.0, 0.00109
10278.0, 1.0, 165.1, 99.5, 127.8, 5.0, 1.0, 0.00603
10279.0, 1.0, 176.0, 105.4, 122.7, 5.0, 1.0, 0.00003
10280.0, 1.0, 173.2, 105.0, 124.6, 5.0, 1.0, 0.00004
10281.0, 1.0, 173.7, 106.6, 122.5, 5.0, 1.0, 0.00008
10282.0, 1.0, 168.0, 103.7, 121.4, 5.0, 1.0, 0.00015
10283.0, 1.0, 162.0, 100.2, 142.0, 5.0, 1.0, -1.00000
10284.0, 1.0, 161.0, 101.3, 140.1, 5.0, 1.0, 0.00000
10285.0, 1.0, 163.6, 99.9, 141.0, 5.0, 1.0, 0.00000
10286.0, 1.0, 170.6, 106.7, 120.8, 5.0, 1.0, 0.00003
10287.0, 1.0, 174.3, 108.1, 121.1, 5.0, 1.0, -1.00000
10288.0, 1.0, 171.9, 105.7, 122.3, 5.0, 1.0, 0.00025
10289.0, 1.0, 173.4, 108.2, 120.6, 5.0, 1.0, 0.00000
10290.0, 1.0, 174.7, 102.9, 135.3, 5.0, 1.0, 0.00000
10291.0, 1.0, 177.0, 98.9, 128.9, 5.0, 1.0, 0.00000
10292.0, 1.0, 175.2, 103.4, 126.8, 5.0, 1.0, 0.00000
10293.0, 1.0, 176.4, 99.3, 124.8, 5.0, 1.0, 0.00000
10294.0, 1.0, 176.4, 102.5, 124.5, 5.0, 1.0, 0.00000
10295.0, 1.0, 162.2, 101.1, 138.6, 5.0, 1.0, -1.00000
10296.0, 1.0, 163.5, 101.8, 130.6, 5.0, 1.0, 0.00022
10297.0, 1.0, 175.9, 107.2, 120.9, 5.0, 1.0, 0.00001
10298.0, 1.0, 163.0, 102.1, 133.0, 5.0, 1.0, -1.00000
10299.0, 1.0, 176.9, 97.8, 126.9, 5.0, 1.0, 0.00000
10300.0, 1.0, 177.0, 97.0, 127.0, 5.0, 1.0, 0.00447
10301.0, 1.0, 177.0, 97.9, 127.9, 5.0, 1.0, 0.00453
10302.0, 1.0, 162.0, 102.1, 134.8, 5.0, 1.0, -1.00000
10303.0, 1.0, 164.2, 98.4, 127.9, 5.0, 1.0, -1.00000
10304.0, 1.0, 177.0, 105.0, 120.1, 5.0, 1.0, 0.00000
10305.0, 1.0, 160.8, 102.1, 136.2, 5.0, 1.0, -1.00000
10306.0, 1.0, 168.1, 100.0, 143.0, 5.0, 1.0, 0.00000
10307.0, 1.0, 167.3, 110.2, 183.3, 5.0, 1.0, 0.00000
10308.0, 1.0, 166.1, 109.6, 184.9, 5.0, 1.0, 0.06208
10309.0, 1.0, 96.5, 127.9, 118.2, 5.0, 1.0, 0.00001
10310.0, 1.0, 149.9, 93.4, 188.0, 5.0, 1.0, -1.00000
10311.0, 1.0, 147.7, 88.6, 190.6, 5.0, 1.0, 0.00000
10312.0, 1.0, 145.9, 86.4, 186.2, 5.0, 1.0, -1.00000
10313.0, 1.0, 127.0, 74.0, 190.2, 5.0, 1.0, 0.00000
10314.0, 1.0, 132.2, 74.0, 192.1, 5.0, 1.0, 0.00000
10315.0, 1.0, 128.4, 74.0, 195.7, 5.0, 1.0, 0.00000
10316.0, 1.0, 127.0, 71.2, 152.4, 5.0, 1.0, -1.00000
10317.0, 1.0, 123.7, 72.6, 158.8, 5.0, 1.0, 0.00000
10318.0, 1.0, 120.7, 74.5, 155.0, 5.0, 1.0, 0.00000
10319.0, 1.0, 148.6, 118.1, 221.6, 5.0, 1.0, 0.07578
10320.0, 1.0, 151.7, 120.3, 220.4, 5.0, 1.0, 0.20234
10321.0, 1.0, 149.2, 121.3, 219.1, 5.0, 1.0, 0.08988
10322.0, 1.0, 105.3, 102.4, 237.6, 5.0, 1.0, -1.00000
10323.0, 1.0, 103.9, 102.6, 233.1, 5.0, 1.0, 0.00901
10324.0, 1.0, 105.3, 96.9, 235.5, 5.0, 1.0, 0.00000
10325.0, 1.0, 86.0, 131.9, 186.9, 5.0, 1.0, -1.00000
10326.0, 1.0, 87.7, 138.9, 185.6, 5.0, 1.0, 0.00000
10327.0, 1.0, 86.6, 137.8, 182.6, 5.0, 1.0, 0.00000
10328.0, 1.0, 160.0, 106.3, 206.9, 5.0, 1.0, 0.01410
10329.0, 1.0, 161.1, 110.3, 210.7, 5.0, 1.0, 0.02244
10330.0, 1.0, 159.8, 106.8, 211.0, 5.0, 1.0, -1.00000
10331.0, 1.0, 119.1, 127.3, 239.3, 5.0, 1.0, 0.03236
10332.0, 1.0, 115.0, 131.5, 237.2, 5.0, 1.0, 0.46279
10333.0, 1.0, 114.3, 126.4, 240.3, 5.0, 1.0, 0.00000
10334.0, 1.0, 150.3, 92.3, 197.0, 5.0, 1.0, 0.00000
10335.0, 1.0, 148.2, 88.3, 194.7, 5.0, 1.0, 0.00000
10336.0, 1.0, 150.3, 93.4, 193.2, 5.0, 1.0, 0.00000
10337.0, 1.0, 151.2, 94.9, 218.4, 5.0, 1.0, 0.08505
10338.0, 1.0, 148.6, 93.7, 221.8, 5.0, 1.0, 0.00000
10339.0, 1.0, 148.2, 90.5, 218.8, 5.0, 1.0, 0.05391
10340.0, 1.0, 110.7, 91.5, 242.9, 5.0, 1.0, 0.00000
10341.0, 1.0, 109.6, 88.4, 237.6, 5.0, 1.0, 0.00000
10342.0, 1.0, 111.7, 87.7, 241.1, 5.0, 1.0, 0.04354
10343.0, 1.0, 122.2, 75.9, 220.9, 5.0, 1.0, 0.00000
10344.0, 1.0, 126.3, 75.9, 219.0, 5.0, 1.0, 0.00000
10345.0, 1.0, 126.3, 76.8, 224.3, 5.0, 1.0, 0.00000
10346.0, 1.0, 116.7, 102.9, 248.1, 5.0, 1.0, 0.00000
10347.0, 1.0, 111.4, 101.4, 247.8, 5.0, 1.0, -1.00000
10348.0, 1.0, 114.5, 98.4, 249.0, 5.0, 1.0, 0.00000
10349.0, 1.0, 150.2, 109.8, 226.9, 5.0, 1.0, -1.00000
10350.0, 1.0, 145.8, 109.6, 226.6, 5.0, 1.0, 0.08648
10351.0, 1.0, 148.0, 106.4, 228.0, 5.0, 1.0, 0.02058
10352.0, 1.0, 92.4, 103.5, 191.5, 5.0, 1.0, 0.00000
10353.0, 1.0, 93.9, 100.9, 186.9, 5.0, 1.0, 0.00024
10354.0, 1.0, 94.0, 99.8, 193.2, 5.0, 1.0, 0.00037
10355.0, 1.0, 109.9, 80.3, 188.9, 5.0, 1.0, 0.01537
10356.0, 1.0, 105.0, 84.5, 189.2, 5.0, 1.0, -1.00000
10357.0, 1.0, 107.2, 83.1, 184.8, 5.0, 1.0, -1.00000
10358.0, 1.0, 87.9, 135.8, 189.9, 5.0, 1.0, 0.00000
10359.0, 1.0, 85.0, 127.2, 182.2, 5.0, 1.0, 0.00000
10360.0, 1.0, 85.9, 122.9, 176.1, 5.0, 1.0, 0.00000
10361.0, 1.0, 86.6, 120.9, 182.9, 5.0, 1.0, 0.00000
10362.0, 1.0, 101.3, 98.2, 145.5, 5.0, 1.0, -1.00000
10363.0, 1.0, 100.0, 104.5, 140.8, 5.0, 1.0, 0.00000
10364.0, 1.0, 101.6, 99.7, 139.5, 5.0, 1.0, 0.00000
10365.0, 1.0, 113.2, 80.9, 232.8, 5.0, 1.0, 0.19478
10366.0, 1.0, 116.7, 80.2, 235.8, 5.0, 1.0, -1.00000
10367.0, 1.0, 113.1, 83.9, 238.3, 5.0, 1.0, 0.33280
10368.0, 1.0, 86.0, 123.7, 187.8, 5.0, 1.0, 0.00010
10369.0, 1.0, 86.5, 127.0, 192.3, 5.0, 1.0, 0.00000
10370.0, 1.0, 98.7, 121.3, 125.7, 5.0, 1.0, 0.00000
10371.0, 1.0, 97.4, 125.2, 121.0, 5.0, 1.0, 0.00000
10372.0, 1.0, 142.8, 127.0, 220.9, 5.0, 1.0, -1.00000
10373.0, 1.0, 142.8, 122.3, 222.5, 5.0, 1.0, 0.00000
10374.0, 1.0, 144.7, 123.8, 219.4, 5.0, 1.0, 0.00000
10375.0, 1.0, 100.0, 102.9, 148.2, 5.0, 1.0, 0.00000
10376.0, 1.0, 95.8, 97.3, 189.5, 5.0, 1.0, 0.00000
10377.0, 1.0, 145.9, 79.5, 174.1, 5.0, 1.0, -1.00000
10378.0, 1.0, 146.3, 80.9, 177.0, 5.0, 1.0, 0.06017
10379.0, 1.0, 144.0, 79.2, 179.8, 5.0, 1.0, 0.15281
10380.0, 1.0, 110.6, 84.4, 234.6, 5.0, 1.0, 0.24469
10381.0, 1.0, 89.5, 118.0, 157.4, 5.0, 1.0, -1.00000
10382.0, 1.0, 87.0, 121.9, 160.1, 5.0, 1.0, -1.00000
10383.0, 1.0, 114.8, 87.9, 136.8, 5.0, 1.0, 0.00240
10384.0, 1.0, 111.0, 89.4, 139.5, 5.0, 1.0, 0.00198
10385.0, 1.0, 113.1, 89.9, 134.7, 5.0, 1.0, 0.00131
10386.0, 1.0, 117.2, 87.1, 134.2, 5.0, 1.0, -1.00000
10387.0, 1.0, 118.0, 84.7, 135.0, 5.0, 1.0, 0.00000
10388.0, 1.0, 145.3, 96.5, 229.0, 5.0, 1.0, 0.10986
10389.0, 1.0, 144.3, 99.3, 230.4, 5.0, 1.0, 0.04257
10390.0, 1.0, 142.7, 95.3, 231.8, 5.0, 1.0, -1.00000
10391.0, 1.0, 140.7, 126.1, 224.1, 5.0, 1.0, 0.05492
10392.0, 1.0, 106.3, 136.3, 227.8, 5.0, 1.0, 0.28244
10393.0, 1.0, 108.0, 133.1, 233.1, 5.0, 1.0, 0.06423
10394.0, 1.0, 111.6, 137.6, 230.2, 5.0, 1.0, 0.31213
10395.0, 1.0, 108.1, 93.6, 238.9, 5.0, 1.0, -1.00000
10396.0, 1.0, 138.4, 146.2, 211.1, 5.0, 1.0, 0.09677
10397.0, 1.0, 141.0, 143.4, 213.3, 5.0, 1.0, 0.16411
10398.0, 1.0, 122.2, 149.6, 215.1, 5.0, 1.0, 0.22358
10399.0, 1.0, 119.8, 153.5, 211.2, 5.0, 1.0, 0.31991
10400.0, 1.0, 117.2, 148.7, 216.8, 5.0, 1.0, -1.00000
10401.0, 1.0, 111.5, 95.6, 247.0, 5.0, 1.0, 0.39552
10402.0, 1.0, 108.9, 100.1, 245.1, 5.0, 1.0, 0.11262
10403.0, 1.0, 142.9, 140.7, 215.0, 5.0, 1.0, -1.00000
10404.0, 1.0, 142.0, 138.4, 217.8, 5.0, 1.0, 0.25017
10405.0, 1.0, 145.1, 137.9, 213.4, 5.0, 1.0, 0.01912
10406.0, 1.0, 121.4, 74.1, 167.9, 5.0, 1.0, -1.00000
10407.0, 1.0, 126.2, 73.0, 169.5, 5.0, 1.0, 0.00000
10408.0, 1.0, 123.1, 73.8, 172.9, 5.0, 1.0, 0.00000
10409.0, 1.0, 140.8, 118.7, 225.3, 5.0, 1.0, 0.00000
10410.0, 1.0, 144.9, 118.0, 222.1, 5.0, 1.0, 0.00000
10411.0, 1.0, 96.5, 120.7, 133.3, 5.0, 1.0, 0.00004
10412.0, 1.0, 117.3, 137.7, 231.0, 5.0, 1.0, 0.41218
10413.0, 1.0, 120.9, 139.7, 227.6, 5.0, 1.0, -1.00000
10414.0, 1.0, 115.7, 141.1, 225.9, 5.0, 1.0, 0.00000
10415.0, 1.0, 120.8, 74.9, 183.5, 5.0, 1.0, 0.00000
10416.0, 1.0, 118.7, 75.6, 179.0, 5.0, 1.0, 0.00000
10417.0, 1.0, 124.3, 74.0, 180.0, 5.0, 1.0, 0.00000
10418.0, 1.0, 130.7, 152.2, 210.1, 5.0, 1.0, 0.02808
10419.0, 1.0, 128.6, 154.6, 209.2, 5.0, 1.0, 0.07621
10420.0, 1.0, 149.8, 92.0, 215.1, 5.0, 1.0, -1.00000
10421.0, 1.0, 126.5, 72.0, 161.6, 5.0, 1.0, 0.00000
10422.0, 1.0, 124.6, 72.6, 163.1, 5.0, 1.0, 0.00000
10423.0, 1.0, 110.1, 92.2, 134.9, 5.0, 1.0, -1.00000
10424.0, 1.0, 151.3, 93.5, 211.0, 5.0, 1.0, 0.00000
10425.0, 1.0, 153.0, 96.0, 214.4, 5.0, 1.0, 0.00000
10426.0, 1.0, 122.0, 74.2, 176.5, 5.0, 1.0, 0.00000
10427.0, 1.0, 133.2, 80.8, 227.9, 5.0, 1.0, 0.22218
10428.0, 1.0, 131.9, 81.6, 232.8, 5.0, 1.0, -1.00000
10429.0, 1.0, 129.0, 78.3, 229.0, 5.0, 1.0, 0.00000
10430.0, 1.0, 128.0, 71.3, 159.5, 5.0, 1.0, -1.00000
10431.0, 1.0, 141.2, 99.7, 232.4, 5.0, 1.0, 0.04941
10432.0, 1.0, 146.6, 120.6, 220.4, 5.0, 1.0, 0.09986
10433.0, 1.0, 114.4, 154.0, 210.1, 5.0, 1.0, 0.17274
10434.0, 1.0, 111.1, 148.9, 215.7, 5.0, 1.0, -1.00000
10435.0, 1.0, 125.6, 136.9, 227.2, 5.0, 1.0, 0.00000
10436.0, 1.0, 124.2, 140.0, 223.6, 5.0, 1.0, 0.00000
10437.0, 1.0, 105.1, 128.1, 234.2, 5.0, 1.0, 0.33356
10438.0, 1.0, 108.2, 129.6, 236.1, 5.0, 1.0, 0.36616
10439.0, 1.0, 145.2, 140.2, 211.5, 5.0, 1.0, 0.01969
10440.0, 1.0, 88.3, 118.1, 165.8, 5.0, 1.0, -1.00000
10441.0, 1.0, 142.9, 115.3, 223.2, 5.0, 1.0, 0.00000
10442.0, 1.0, 126.3, 126.2, 235.3, 5.0, 1.0, 0.03224
10443.0, 1.0, 122.5, 123.7, 238.5, 5.0, 1.0, 0.00000
10444.0, 1.0, 126.1, 122.5, 236.8, 5.0, 1.0, 0.00000
10445.0, 1.0, 92.6, 104.1, 206.3, 5.0, 1.0, 0.00000
10446.0, 1.0, 94.2, 100.8, 210.1, 5.0, 1.0, 0.00000
10447.0, 1.0, 93.1, 105.9, 210.9, 5.0, 1.0, -1.00000
10448.0, 1.0, 122.5, 136.0, 230.9, 5.0, 1.0, 0.30737
10449.0, 1.0, 86.0, 122.5, 169.9, 5.0, 1.0, -1.00000
10450.0, 1.0, 117.4, 79.1, 146.3, 5.0, 1.0, -1.00000
10451.0, 1.0, 121.8, 74.5, 145.9, 5.0, 1.0, 0.04535
10452.0, 1.0, 118.4, 76.9, 150.0, 5.0, 1.0, 0.04898
10453.0, 1.0, 118.5, 98.5, 248.6, 5.0, 1.0, 0.00000
10454.0, 1.0, 141.8, 83.8, 219.7, 5.0, 1.0, 0.19172
10455.0, 1.0, 138.9, 83.6, 223.3, 5.0, 1.0, 0.22548
10456.0, 1.0, 137.9, 80.6, 219.1, 5.0, 1.0, 0.16073
10457.0, 1.0, 104.2, 130.9, 229.5, 5.0, 1.0, -1.00000
10458.0, 1.0, 133.2, 112.9, 234.8, 5.0, 1.0, 0.05754
10459.0, 1.0, 134.1, 116.6, 233.6, 5.0, 1.0, 0.19391
10460.0, 1.0, 131.3, 116.5, 236.5, 5.0, 1.0, 0.07647
10461.0, 1.0, 130.4, 74.0, 186.4, 5.0, 1.0, 0.00000
10462.0, 1.0, 107.1, 82.2, 192.7, 5.0, 1.0, -1.00000
10463.0, 1.0, 130.8, 112.8, 237.7, 5.0, 1.0, -1.00000
10464.0, 1.0, 121.2, 74.3, 150.6, 5.0, 1.0, -1.00000
10465.0, 1.0, 123.5, 73.1, 148.0, 5.0, 1.0, -1.00000
10466.0, 1.0, 120.3, 142.5, 223.2, 5.0, 1.0, 0.00000
10467.0, 1.0, 117.5, 144.5, 221.1, 5.0, 1.0, 0.16089
10468.0, 1.0, 121.5, 103.1, 246.0, 5.0, 1.0, 0.15307
10469.0, 1.0, 122.8, 128.5, 236.8, 5.0, 1.0, -1.00000
10470.0, 1.0, 151.5, 117.7, 222.2, 5.0, 1.0, 0.04702
10471.0, 1.0, 128.1, 79.8, 234.7, 5.0, 1.0, 0.03425
10472.0, 1.0, 102.0, 126.6, 225.5, 5.0, 1.0, 0.00955
10473.0, 1.0, 103.5, 132.5, 223.6, 5.0, 1.0, 0.00000
10474.0, 1.0, 135.9, 74.9, 188.3, 5.0, 1.0, 0.00000
10475.0, 1.0, 144.0, 135.5, 216.9, 5.0, 1.0, -1.00000
10476.0, 1.0, 96.2, 96.9, 213.5, 5.0, 1.0, 0.00000
10477.0, 1.0, 96.8, 98.4, 217.1, 5.0, 1.0, 0.00333
10478.0, 1.0, 95.0, 102.1, 214.6, 5.0, 1.0, 0.00289
10479.0, 1.0, 104.0, 140.7, 216.1, 5.0, 1.0, 0.03446
10480.0, 1.0, 107.2, 144.1, 219.7, 5.0, 1.0, 0.24668
10481.0, 1.0, 105.5, 147.7, 213.4, 5.0, 1.0, 0.17198
10482.0, 1.0, 148.3, 112.5, 225.5, 5.0, 1.0, 0.10847
10483.0, 1.0, 119.4, 77.0, 143.4, 5.0, 1.0, -1.00000
10484.0, 1.0, 134.3, 74.9, 202.4, 5.0, 1.0, 0.00000
10485.0, 1.0, 138.6, 76.7, 203.5, 5.0, 1.0, 0.00000
10486.0, 1.0, 135.0, 76.0, 207.9, 5.0, 1.0, 0.00000
10487.0, 1.0, 117.8, 76.3, 222.4, 5.0, 1.0, 0.00000
10488.0, 1.0, 117.5, 77.3, 226.9, 5.0, 1.0, -1.00000
10489.0, 1.0, 112.8, 78.4, 223.9, 5.0, 1.0, 0.00000
10490.0, 1.0, 132.2, 108.4, 235.5, 5.0, 1.0, 0.22281
10491.0, 1.0, 131.4, 91.5, 241.4, 5.0, 1.0, 0.00000
10492.0, 1.0, 129.8, 95.7, 242.0, 5.0, 1.0, 0.06365
10493.0, 1.0, 127.1, 91.5, 244.7, 5.0, 1.0, 0.00000
10494.0, 1.0, 134.1, 100.2, 237.4, 5.0, 1.0, 0.10643
10495.0, 1.0, 136.7, 95.5, 236.9, 5.0, 1.0, -1.00000
10496.0, 1.0, 137.6, 100.2, 234.7, 5.0, 1.0, 0.00000
10497.0, 1.0, 143.1, 87.1, 223.5, 5.0, 1.0, 0.29866
10498.0, 1.0, 121.9, 76.7, 225.5, 5.0, 1.0, 0.00000
10499.0, 1.0, 108.8, 96.5, 242.7, 5.0, 1.0, 0.00000
10500.0, 1.0, 100.2, 89.1, 202.1, 5.0, 1.0, -1.00000
10501.0, 1.0, 97.2, 93.3, 198.4, 5.0, 1.0, -1.00000
10502.0, 1.0, 100.4, 88.9, 197.4, 5.0, 1.0, 0.01906
10503.0, 1.0, 129.0, 108.1, 238.7, 5.0, 1.0, -1.00000
10504.0, 1.0, 135.1, 77.5, 215.7, 5.0, 1.0, 0.00000
10505.0, 1.0, 131.7, 76.0, 211.8, 5.0, 1.0, 0.00000
10506.0, 1.0, 136.9, 77.4, 211.5, 5.0, 1.0, -1.00000
10507.0, 1.0, 134.8, 104.2, 233.7, 5.0, 1.0, 0.00000
10508.0, 1.0, 135.1, 109.1, 231.6, 5.0, 1.0, 0.03269
10509.0, 1.0, 98.2, 91.4, 206.8, 5.0, 1.0, -1.00000
10510.0, 1.0, 101.0, 87.4, 206.0, 5.0, 1.0, 0.04225
10511.0, 1.0, 89.8, 120.6, 150.0, 5.0, 1.0, 0.00003
10512.0, 1.0, 122.3, 97.9, 246.4, 5.0, 1.0, 0.08886
