vertices,celtype,loc_x,loc_y,loc_z,state,tcounter,Temp
9377.0, 2.0, 21.0, 63.4, 122.8, 5.0, 1.0, 0.36771
9378.0, 1.0, 109.7, 30.2, 87.5, 5.0, 1.0, 0.39698
9379.0, 1.0, 107.9, 27.7, 85.5, 5.0, 1.0, 0.39214
9380.0, 1.0, 108.4, 29.9, 83.8, 5.0, 1.0, 0.41846
9381.0, 1.0, 81.6, 19.5, 110.2, 5.0, 1.0, 0.29441
9382.0, 1.0, 77.3, 19.2, 111.7, 5.0, 1.0, 0.29264
9383.0, 1.0, 113.2, 40.9, 87.1, 5.0, 1.0, 0.41212
9384.0, 1.0, 74.3, 15.0, 101.6, 5.0, 1.0, 0.35698
9385.0, 2.0, 48.1, 34.5, 148.3, 5.0, 1.0, 0.38372
9386.0, 2.0, 53.4, 34.0, 146.3, 5.0, 1.0, 0.33980
9387.0, 2.0, 52.8, 36.6, 151.1, 5.0, 1.0, 0.34458
9388.0, 1.0, 87.3, 11.5, 97.2, 5.0, 1.0, 0.41530
9389.0, 1.0, 83.6, 12.1, 97.8, 5.0, 1.0, 0.35717
9390.0, 1.0, 84.8, 11.0, 94.4, 5.0, 1.0, 0.36761
9391.0, 1.0, 91.4, 10.0, 82.3, 5.0, 1.0, 0.46560
9392.0, 2.0, 33.1, 80.9, 180.7, 5.0, 1.0, 0.41544
9393.0, 1.0, 88.0, 9.6, 85.4, 5.0, 1.0, 0.44325
9394.0, 2.0, 14.9, 93.3, 127.3, 5.0, 1.0, 0.34076
9395.0, 1.0, 101.7, 18.0, 90.2, 5.0, 1.0, 0.40163
9396.0, 2.0, 67.2, 44.0, 154.1, 5.0, 1.0, 0.19262
9397.0, 1.0, 103.4, 19.7, 91.9, 5.0, 1.0, 0.41278
9398.0, 1.0, 37.9, 34.2, 90.1, 5.0, 1.0, 0.32276
9399.0, 1.0, 36.2, 39.6, 88.5, 5.0, 1.0, 0.31111
9400.0, 1.0, 39.8, 38.3, 83.9, 5.0, 1.0, 0.32805
9401.0, 1.0, 102.5, 23.0, 73.4, 5.0, 1.0, 0.48260
9402.0, 1.0, 103.0, 23.7, 74.5, 5.0, 1.0, 0.44366
9403.0, 1.0, 99.0, 15.3, 79.4, 5.0, 1.0, 0.42387
9404.0, 1.0, 100.2, 16.7, 78.6, 5.0, 1.0, 0.44749
9405.0, 1.0, 59.5, 18.6, 117.4, 5.0, 1.0, 0.35946
9406.0, 1.0, 41.4, 18.8, 108.0, 5.0, 1.0, 0.46659
9407.0, 1.0, 99.3, 15.6, 75.6, 5.0, 1.0, 0.49178
9408.0, 1.0, 99.5, 15.8, 74.0, 5.0, 1.0, 0.52956
9409.0, 2.0, 22.6, 89.8, 164.0, 5.0, 1.0, 0.40256
9410.0, 1.0, 70.4, 14.6, 102.4, 5.0, 1.0, 0.34912
9411.0, 1.0, 67.1, 14.0, 104.7, 5.0, 1.0, 0.36768
9412.0, 2.0, 21.1, 73.7, 134.9, 5.0, 1.0, 0.32640
9413.0, 2.0, 31.1, 57.1, 156.6, 5.0, 1.0, 0.32178
9414.0, 2.0, 32.4, 59.7, 161.5, 5.0, 1.0, 0.33674
9415.0, 2.0, 29.1, 61.2, 157.6, 5.0, 1.0, 0.34378
9416.0, 1.0, 101.7, 18.0, 93.5, 5.0, 1.0, 0.40587
9417.0, 1.0, 34.7, 31.8, 98.6, 5.0, 1.0, 0.34880
9418.0, 2.0, 59.3, 32.8, 143.7, 5.0, 1.0, 0.35396
9419.0, 2.0, 57.2, 30.0, 139.0, 5.0, 1.0, 0.31745
9420.0, 2.0, 62.0, 30.1, 139.0, 5.0, 1.0, 0.32014
9421.0, 1.0, 80.6, 12.0, 82.8, 5.0, 1.0, 0.27870
9422.0, 1.0, 80.4, 11.9, 80.3, 5.0, 1.0, 0.27289
9423.0, 1.0, 82.5, 10.9, 81.5, 5.0, 1.0, 0.30555
9424.0, 1.0, 52.6, 28.7, 74.3, 5.0, 1.0, 0.37883
9425.0, 1.0, 73.0, 16.9, 83.5, 5.0, 1.0, 0.23787
9426.0, 2.0, 18.7, 102.5, 157.5, 5.0, 1.0, 0.40552
9427.0, 2.0, 19.4, 101.1, 153.9, 5.0, 1.0, 0.33608
9428.0, 2.0, 19.5, 99.8, 156.7, 5.0, 1.0, 0.37522
9429.0, 1.0, 88.2, 10.4, 93.9, 5.0, 1.0, 0.42651
9430.0, 1.0, 80.0, 12.0, 76.4, 5.0, 1.0, 0.23791
9431.0, 1.0, 99.1, 15.5, 77.4, 5.0, 1.0, 0.44748
9432.0, 1.0, 100.1, 16.9, 76.7, 5.0, 1.0, 0.46677
9433.0, 1.0, 31.7, 27.0, 111.5, 5.0, 1.0, 0.43742
9434.0, 1.0, 29.6, 29.7, 115.8, 5.0, 1.0, 0.41629
9435.0, 1.0, 29.0, 31.8, 110.9, 5.0, 1.0, 0.38891
9436.0, 1.0, 99.3, 16.4, 95.0, 5.0, 1.0, 0.38461
9437.0, 2.0, 59.2, 28.1, 134.2, 5.0, 1.0, 0.33443
9438.0, 2.0, 63.5, 28.4, 134.1, 5.0, 1.0, 0.32142
9439.0, 1.0, 112.8, 42.2, 120.7, 5.0, 1.0, 0.29907
9440.0, 1.0, 110.7, 45.7, 120.8, 5.0, 1.0, 0.18748
9441.0, 1.0, 109.8, 44.1, 124.3, 5.0, 1.0, 0.22548
9442.0, 2.0, 49.1, 32.3, 142.9, 5.0, 1.0, 0.34764
9443.0, 2.0, 54.2, 32.0, 142.2, 5.0, 1.0, 0.33795
9444.0, 2.0, 25.8, 63.4, 150.3, 5.0, 1.0, 0.34978
9445.0, 1.0, 26.2, 36.3, 110.5, 5.0, 1.0, 0.38878
9446.0, 1.0, 26.3, 39.4, 106.1, 5.0, 1.0, 0.38005
9447.0, 1.0, 103.1, 21.6, 79.4, 5.0, 1.0, 0.41411
9448.0, 1.0, 102.5, 19.8, 80.8, 5.0, 1.0, 0.42640
9449.0, 1.0, 102.0, 19.6, 78.8, 5.0, 1.0, 0.42307
9450.0, 1.0, 115.0, 46.6, 90.6, 5.0, 1.0, 0.37160
9451.0, 1.0, 115.1, 48.1, 92.2, 5.0, 1.0, 0.32693
9452.0, 1.0, 112.7, 32.3, 96.5, 5.0, 1.0, 0.41544
9453.0, 1.0, 101.2, 18.1, 79.8, 5.0, 1.0, 0.44590
9454.0, 1.0, 106.9, 25.8, 106.9, 5.0, 1.0, 0.40585
9455.0, 1.0, 106.6, 26.9, 110.8, 5.0, 1.0, 0.38262
9456.0, 1.0, 103.7, 24.1, 109.2, 5.0, 1.0, 0.37386
9457.0, 1.0, 99.7, 16.3, 71.9, 5.0, 1.0, 0.53269
9458.0, 1.0, 99.6, 15.9, 72.9, 5.0, 1.0, 0.53298
9459.0, 1.0, 18.0, 75.1, 108.0, 5.0, 1.0, 0.40444
9460.0, 2.0, 78.6, 24.9, 123.4, 5.0, 1.0, 0.31136
9461.0, 2.0, 74.0, 24.2, 125.6, 5.0, 1.0, 0.34610
9462.0, 2.0, 75.1, 22.4, 120.8, 5.0, 1.0, 0.32519
9463.0, 1.0, 73.9, 14.1, 95.1, 5.0, 1.0, 0.27572
9464.0, 1.0, 29.2, 37.6, 102.4, 5.0, 1.0, 0.34847
9465.0, 1.0, 32.9, 25.4, 116.4, 5.0, 1.0, 0.41032
9466.0, 2.0, 25.4, 36.9, 128.6, 5.0, 1.0, 0.42101
9467.0, 1.0, 81.3, 11.9, 94.8, 5.0, 1.0, 0.33489
9468.0, 1.0, 55.5, 18.6, 118.4, 5.0, 1.0, 0.39686
9469.0, 1.0, 100.1, 17.0, 75.0, 5.0, 1.0, 0.51886
9470.0, 2.0, 24.0, 68.3, 149.2, 5.0, 1.0, 0.33322
9471.0, 2.0, 24.0, 65.1, 145.3, 5.0, 1.0, 0.33276
9472.0, 1.0, 28.1, 32.2, 120.0, 5.0, 1.0, 0.38673
9473.0, 1.0, 81.9, 11.0, 79.3, 5.0, 1.0, 0.30756
9474.0, 1.0, 75.9, 16.0, 82.8, 5.0, 1.0, 0.19576
9475.0, 1.0, 77.8, 15.4, 80.4, 5.0, 1.0, 0.19443
9476.0, 1.0, 77.8, 14.5, 82.8, 5.0, 1.0, 0.21952
9477.0, 1.0, 19.0, 60.5, 110.3, 5.0, 1.0, 0.44282
9478.0, 2.0, 39.3, 33.0, 141.1, 5.0, 1.0, 0.34658
9479.0, 1.0, 67.4, 13.7, 83.0, 5.0, 1.0, 0.28867
9480.0, 2.0, 31.7, 28.2, 120.6, 5.0, 1.0, 0.37996
9481.0, 2.0, 20.0, 87.5, 148.0, 5.0, 1.0, 0.33491
9482.0, 2.0, 19.9, 89.7, 143.5, 5.0, 1.0, 0.35426
9483.0, 2.0, 20.0, 84.9, 143.7, 5.0, 1.0, 0.38941
9484.0, 1.0, 71.9, 15.0, 92.1, 5.0, 1.0, 0.30345
9485.0, 1.0, 109.6, 31.9, 85.2, 5.0, 1.0, 0.39360
9486.0, 2.0, 18.3, 99.2, 139.5, 5.0, 1.0, 0.26768
9487.0, 2.0, 16.3, 101.5, 136.3, 5.0, 1.0, 0.27578
9488.0, 2.0, 16.9, 97.9, 135.3, 5.0, 1.0, 0.27965
9489.0, 2.0, 38.0, 99.1, 184.6, 5.0, 1.0, 0.38112
9490.0, 1.0, 43.9, 21.7, 95.8, 5.0, 1.0, 0.36572
9491.0, 2.0, 58.8, 21.0, 121.2, 5.0, 1.0, 0.33185
9492.0, 1.0, 109.6, 27.1, 101.0, 5.0, 1.0, 0.41803
9493.0, 1.0, 111.6, 30.1, 102.4, 5.0, 1.0, 0.41503
9494.0, 1.0, 109.4, 27.7, 104.7, 5.0, 1.0, 0.39896
9495.0, 2.0, 18.5, 102.6, 142.4, 5.0, 1.0, 0.26202
9496.0, 2.0, 19.7, 98.5, 143.2, 5.0, 1.0, 0.28335
9497.0, 1.0, 59.7, 18.3, 74.0, 5.0, 1.0, 0.40766
9498.0, 1.0, 26.6, 33.7, 115.0, 5.0, 1.0, 0.42405
9499.0, 2.0, 36.1, 64.1, 175.2, 5.0, 1.0, 0.36756
9500.0, 1.0, 80.6, 12.0, 85.4, 5.0, 1.0, 0.28869
9501.0, 2.0, 35.4, 41.2, 151.3, 5.0, 1.0, 0.38082
9502.0, 2.0, 57.3, 23.8, 125.4, 5.0, 1.0, 0.30079
9503.0, 1.0, 102.3, 20.9, 77.6, 5.0, 1.0, 0.43365
9504.0, 2.0, 32.2, 43.2, 149.9, 5.0, 1.0, 0.38722
9505.0, 2.0, 31.7, 47.9, 152.1, 5.0, 1.0, 0.37999
9506.0, 2.0, 29.8, 46.0, 148.0, 5.0, 1.0, 0.40219
9507.0, 2.0, 21.3, 77.9, 148.3, 5.0, 1.0, 0.36190
9508.0, 2.0, 20.7, 80.0, 143.6, 5.0, 1.0, 0.36788
9509.0, 2.0, 21.0, 75.0, 144.1, 5.0, 1.0, 0.41797
9510.0, 2.0, 42.3, 25.5, 128.6, 5.0, 1.0, 0.36812
9511.0, 1.0, 111.4, 30.9, 106.0, 5.0, 1.0, 0.39873
9512.0, 1.0, 80.4, 21.7, 114.2, 5.0, 1.0, 0.28424
9513.0, 1.0, 51.6, 16.0, 107.3, 5.0, 1.0, 0.45934
9514.0, 2.0, 81.9, 29.3, 130.8, 5.0, 1.0, 0.31095
9515.0, 2.0, 77.7, 26.5, 128.5, 5.0, 1.0, 0.34535
9516.0, 2.0, 82.3, 27.7, 125.8, 5.0, 1.0, 0.30000
9517.0, 2.0, 34.6, 28.1, 125.1, 5.0, 1.0, 0.34964
9518.0, 2.0, 33.5, 52.5, 156.0, 5.0, 1.0, 0.32055
9519.0, 2.0, 15.2, 100.4, 132.9, 5.0, 1.0, 0.28977
9520.0, 1.0, 79.1, 13.5, 79.2, 5.0, 1.0, 0.23868
9521.0, 1.0, 79.2, 13.5, 76.9, 5.0, 1.0, 0.21674
9522.0, 1.0, 107.0, 51.9, 117.9, 5.0, 1.0, 0.12232
9523.0, 1.0, 108.2, 48.6, 118.9, 5.0, 1.0, 0.11876
9524.0, 2.0, 18.9, 92.1, 139.3, 5.0, 1.0, 0.33467
9525.0, 2.0, 17.9, 91.5, 135.1, 5.0, 1.0, 0.33893
9526.0, 1.0, 112.1, 38.1, 85.5, 5.0, 1.0, 0.38944
9527.0, 1.0, 111.1, 35.4, 85.1, 5.0, 1.0, 0.38982
9528.0, 1.0, 95.3, 11.6, 77.2, 5.0, 1.0, 0.43713
9529.0, 2.0, 21.0, 82.8, 147.9, 5.0, 1.0, 0.38926
9530.0, 1.0, 101.4, 18.4, 96.9, 5.0, 1.0, 0.38831
9531.0, 1.0, 116.5, 47.0, 108.7, 5.0, 1.0, 0.27729
9532.0, 1.0, 113.4, 47.9, 109.9, 5.0, 1.0, 0.14816
9533.0, 2.0, 43.8, 31.6, 140.1, 5.0, 1.0, 0.35956
9534.0, 1.0, 100.7, 18.2, 74.4, 5.0, 1.0, 0.51492
9535.0, 1.0, 52.0, 16.0, 103.3, 5.0, 1.0, 0.44070
9536.0, 1.0, 51.3, 16.2, 99.3, 5.0, 1.0, 0.38994
9537.0, 2.0, 22.4, 72.9, 148.8, 5.0, 1.0, 0.36787
9538.0, 2.0, 22.7, 70.1, 144.6, 5.0, 1.0, 0.36447
9539.0, 2.0, 67.9, 39.6, 149.9, 5.0, 1.0, 0.25908
9540.0, 1.0, 77.0, 17.4, 78.0, 5.0, 1.0, 0.19609
9541.0, 1.0, 78.5, 15.1, 78.0, 5.0, 1.0, 0.19804
9542.0, 2.0, 25.0, 56.8, 142.2, 5.0, 1.0, 0.33686
9543.0, 1.0, 61.8, 15.2, 109.5, 5.0, 1.0, 0.38772
9544.0, 1.0, 72.7, 15.2, 104.7, 5.0, 1.0, 0.32479
9545.0, 2.0, 23.9, 38.6, 123.6, 5.0, 1.0, 0.41864
9546.0, 1.0, 103.4, 25.7, 113.1, 5.0, 1.0, 0.38936
9547.0, 1.0, 27.4, 42.2, 102.0, 5.0, 1.0, 0.33501
9548.0, 2.0, 61.3, 26.1, 129.4, 5.0, 1.0, 0.31729
9549.0, 2.0, 67.2, 27.1, 131.5, 5.0, 1.0, 0.33011
9550.0, 2.0, 34.4, 44.2, 153.1, 5.0, 1.0, 0.38092
9551.0, 2.0, 55.1, 48.9, 171.1, 5.0, 1.0, 0.35576
9552.0, 2.0, 75.7, 32.4, 138.1, 5.0, 1.0, 0.29684
9553.0, 2.0, 71.5, 29.5, 135.2, 5.0, 1.0, 0.32519
9554.0, 2.0, 76.8, 29.0, 133.4, 5.0, 1.0, 0.33656
9555.0, 1.0, 115.0, 40.5, 94.4, 5.0, 1.0, 0.36533
9556.0, 1.0, 114.0, 37.9, 92.8, 5.0, 1.0, 0.37956
9557.0, 1.0, 114.3, 40.4, 91.4, 5.0, 1.0, 0.40165
9558.0, 1.0, 24.0, 38.1, 114.8, 5.0, 1.0, 0.41127
9559.0, 2.0, 20.0, 96.6, 146.9, 5.0, 1.0, 0.34333
9560.0, 2.0, 20.0, 94.3, 143.3, 5.0, 1.0, 0.32459
9561.0, 2.0, 20.0, 92.0, 147.5, 5.0, 1.0, 0.37534
9562.0, 2.0, 46.3, 48.9, 165.7, 5.0, 1.0, 0.31678
9563.0, 2.0, 26.3, 51.6, 143.1, 5.0, 1.0, 0.35545
9564.0, 2.0, 28.6, 50.2, 148.1, 5.0, 1.0, 0.38180
9565.0, 1.0, 86.2, 9.8, 83.2, 5.0, 1.0, 0.42263
9566.0, 1.0, 91.7, 15.9, 105.5, 5.0, 1.0, 0.40261
9567.0, 1.0, 107.9, 26.0, 90.1, 5.0, 1.0, 0.37489
9568.0, 1.0, 108.8, 26.4, 93.6, 5.0, 1.0, 0.41302
9569.0, 1.0, 78.1, 13.3, 89.4, 5.0, 1.0, 0.28326
9570.0, 2.0, 24.3, 49.2, 135.8, 5.0, 1.0, 0.37465
9571.0, 1.0, 98.8, 15.1, 81.5, 5.0, 1.0, 0.41386
9572.0, 1.0, 98.5, 14.8, 84.1, 5.0, 1.0, 0.41382
9573.0, 1.0, 76.0, 16.8, 80.4, 5.0, 1.0, 0.20401
9574.0, 2.0, 23.8, 41.4, 128.0, 5.0, 1.0, 0.43820
9575.0, 1.0, 79.3, 23.4, 118.6, 5.0, 1.0, 0.28830
9576.0, 1.0, 76.1, 20.7, 116.2, 5.0, 1.0, 0.32938
9577.0, 1.0, 58.0, 17.4, 77.1, 5.0, 1.0, 0.39896
9578.0, 1.0, 36.8, 43.0, 84.2, 5.0, 1.0, 0.32655
9579.0, 1.0, 91.5, 10.0, 74.1, 5.0, 1.0, 0.41136
9580.0, 1.0, 101.1, 18.1, 77.7, 5.0, 1.0, 0.43484
9581.0, 1.0, 88.9, 14.3, 102.9, 5.0, 1.0, 0.39260
9582.0, 2.0, 72.7, 26.6, 130.4, 5.0, 1.0, 0.35630
9583.0, 1.0, 64.0, 12.0, 82.4, 5.0, 1.0, 0.42874
9584.0, 1.0, 65.9, 13.3, 85.6, 5.0, 1.0, 0.31298
9585.0, 1.0, 62.3, 13.0, 86.1, 5.0, 1.0, 0.43470
9586.0, 2.0, 66.1, 22.8, 123.7, 5.0, 1.0, 0.35460
9587.0, 2.0, 70.7, 22.1, 122.5, 5.0, 1.0, 0.35185
9588.0, 2.0, 69.4, 24.3, 126.9, 5.0, 1.0, 0.34887
9589.0, 2.0, 65.1, 24.9, 127.1, 5.0, 1.0, 0.32715
9590.0, 2.0, 24.0, 84.3, 164.5, 5.0, 1.0, 0.37332
9591.0, 1.0, 60.8, 13.0, 89.9, 5.0, 1.0, 0.37886
9592.0, 1.0, 28.2, 47.6, 94.0, 5.0, 1.0, 0.34069
9593.0, 1.0, 111.0, 33.4, 87.0, 5.0, 1.0, 0.39067
9594.0, 1.0, 53.7, 20.8, 80.6, 5.0, 1.0, 0.37271
9595.0, 1.0, 83.7, 24.0, 116.8, 5.0, 1.0, 0.26720
9596.0, 2.0, 66.4, 30.0, 137.3, 5.0, 1.0, 0.32375
9597.0, 1.0, 106.7, 51.9, 120.7, 5.0, 1.0, 0.11225
9598.0, 1.0, 108.1, 48.4, 122.1, 5.0, 1.0, 0.14161
9599.0, 2.0, 40.9, 59.2, 177.8, 5.0, 1.0, 0.38352
9600.0, 2.0, 19.0, 87.2, 140.6, 5.0, 1.0, 0.32656
9601.0, 2.0, 30.4, 35.1, 137.6, 5.0, 1.0, 0.41058
9602.0, 1.0, 98.2, 14.5, 86.7, 5.0, 1.0, 0.41253
9603.0, 2.0, 89.7, 34.9, 135.3, 5.0, 1.0, 0.28379
9604.0, 2.0, 88.4, 37.5, 141.6, 5.0, 1.0, 0.29676
9605.0, 2.0, 84.0, 34.5, 138.8, 5.0, 1.0, 0.30898
9606.0, 1.0, 21.3, 53.6, 105.3, 5.0, 1.0, 0.38439
9607.0, 1.0, 22.3, 56.4, 102.2, 5.0, 1.0, 0.35229
9608.0, 1.0, 115.2, 48.4, 93.8, 5.0, 1.0, 0.26029
9609.0, 2.0, 19.1, 85.5, 127.9, 5.0, 1.0, 0.27183
9610.0, 2.0, 16.6, 89.6, 127.4, 5.0, 1.0, 0.31989
9611.0, 2.0, 21.5, 71.8, 139.9, 5.0, 1.0, 0.35905
9612.0, 2.0, 20.9, 77.0, 139.4, 5.0, 1.0, 0.36973
9613.0, 2.0, 59.4, 48.9, 170.0, 5.0, 1.0, 0.31119
9614.0, 1.0, 19.7, 55.7, 110.0, 5.0, 1.0, 0.42402
9615.0, 1.0, 44.6, 27.7, 86.9, 5.0, 1.0, 0.33523
9616.0, 1.0, 116.9, 45.2, 98.0, 5.0, 1.0, 0.33620
9617.0, 1.0, 109.3, 26.6, 97.4, 5.0, 1.0, 0.41710
9618.0, 1.0, 107.1, 24.0, 95.6, 5.0, 1.0, 0.43232
9619.0, 2.0, 21.0, 82.6, 123.9, 5.0, 1.0, 0.21809
9620.0, 2.0, 24.0, 71.2, 152.1, 5.0, 1.0, 0.35474
9621.0, 1.0, 37.1, 24.2, 103.2, 5.0, 1.0, 0.38049
9622.0, 1.0, 40.5, 20.6, 103.9, 5.0, 1.0, 0.40987
9623.0, 1.0, 40.4, 23.0, 99.4, 5.0, 1.0, 0.37413
9624.0, 1.0, 40.8, 26.0, 95.1, 5.0, 1.0, 0.35673
9625.0, 1.0, 18.0, 69.7, 110.2, 5.0, 1.0, 0.42611
9626.0, 2.0, 24.0, 61.8, 141.2, 5.0, 1.0, 0.32596
9627.0, 2.0, 35.2, 32.8, 137.2, 5.0, 1.0, 0.37770
9628.0, 1.0, 22.4, 42.9, 114.9, 5.0, 1.0, 0.41372
9629.0, 1.0, 94.5, 18.0, 107.9, 5.0, 1.0, 0.38392
9630.0, 2.0, 61.1, 49.0, 176.3, 5.0, 1.0, 0.37801
9631.0, 1.0, 107.1, 24.8, 103.2, 5.0, 1.0, 0.40329
9632.0, 1.0, 64.5, 14.0, 102.7, 5.0, 1.0, 0.42833
9633.0, 1.0, 102.9, 27.6, 117.1, 5.0, 1.0, 0.37714
9634.0, 1.0, 99.7, 25.0, 115.3, 5.0, 1.0, 0.37590
9635.0, 1.0, 37.4, 27.3, 99.0, 5.0, 1.0, 0.36148
9636.0, 2.0, 69.8, 47.1, 163.0, 5.0, 1.0, 0.22016
9637.0, 2.0, 30.4, 109.2, 175.8, 5.0, 1.0, 0.39611
9638.0, 2.0, 96.2, 32.6, 127.3, 5.0, 1.0, 0.31515
9639.0, 1.0, 106.2, 28.5, 114.7, 5.0, 1.0, 0.38100
9640.0, 1.0, 48.8, 16.9, 110.7, 5.0, 1.0, 0.45493
9641.0, 1.0, 24.9, 36.1, 119.3, 5.0, 1.0, 0.45889
9642.0, 1.0, 43.9, 19.6, 100.2, 5.0, 1.0, 0.39524
9643.0, 1.0, 47.4, 18.3, 97.1, 5.0, 1.0, 0.39480
9644.0, 1.0, 74.0, 15.6, 86.8, 5.0, 1.0, 0.23336
9645.0, 1.0, 74.5, 15.9, 84.6, 5.0, 1.0, 0.21591
9646.0, 2.0, 105.3, 33.0, 122.9, 5.0, 1.0, 0.34852
9647.0, 1.0, 105.7, 30.7, 118.7, 5.0, 1.0, 0.35000
9648.0, 1.0, 101.6, 19.5, 76.8, 5.0, 1.0, 0.43791
9649.0, 1.0, 113.7, 35.2, 98.0, 5.0, 1.0, 0.39458
9650.0, 1.0, 113.4, 35.1, 94.6, 5.0, 1.0, 0.41749
9651.0, 1.0, 114.4, 37.8, 96.1, 5.0, 1.0, 0.39931
9652.0, 1.0, 48.4, 16.6, 106.0, 5.0, 1.0, 0.43194
9653.0, 2.0, 17.8, 88.4, 131.9, 5.0, 1.0, 0.34073
9654.0, 1.0, 90.5, 10.0, 84.8, 5.0, 1.0, 0.46378
9655.0, 1.0, 66.2, 15.0, 108.5, 5.0, 1.0, 0.36988
9656.0, 2.0, 22.1, 68.6, 135.7, 5.0, 1.0, 0.32253
9657.0, 2.0, 23.0, 66.8, 140.5, 5.0, 1.0, 0.32397
9658.0, 1.0, 108.4, 27.5, 87.9, 5.0, 1.0, 0.40574
9659.0, 2.0, 27.2, 42.9, 140.7, 5.0, 1.0, 0.39079
9660.0, 2.0, 40.0, 30.9, 136.4, 5.0, 1.0, 0.33516
9661.0, 2.0, 35.5, 47.7, 155.8, 5.0, 1.0, 0.35093
9662.0, 1.0, 37.7, 30.4, 94.8, 5.0, 1.0, 0.34650
9663.0, 1.0, 100.4, 22.9, 111.6, 5.0, 1.0, 0.39176
9664.0, 1.0, 21.9, 79.0, 119.9, 5.0, 1.0, 0.23023
9665.0, 2.0, 22.7, 77.5, 125.0, 5.0, 1.0, 0.22996
9666.0, 1.0, 103.7, 24.2, 77.3, 5.0, 1.0, 0.41125
9667.0, 1.0, 104.3, 27.9, 76.7, 5.0, 1.0, 0.42872
9668.0, 2.0, 27.7, 46.7, 144.2, 5.0, 1.0, 0.39996
9669.0, 2.0, 24.9, 87.9, 169.0, 5.0, 1.0, 0.42253
9670.0, 1.0, 99.5, 16.1, 71.2, 5.0, 1.0, 0.53221
9671.0, 1.0, 83.9, 10.5, 83.4, 5.0, 1.0, 0.34418
9672.0, 1.0, 109.3, 28.7, 108.4, 5.0, 1.0, 0.39272
9673.0, 1.0, 116.4, 42.3, 103.5, 5.0, 1.0, 0.36115
9674.0, 1.0, 19.5, 83.6, 119.0, 5.0, 1.0, 0.25337
9675.0, 2.0, 52.3, 30.4, 139.1, 5.0, 1.0, 0.33955
9676.0, 1.0, 86.2, 13.0, 100.4, 5.0, 1.0, 0.38370
9677.0, 1.0, 84.9, 10.0, 81.2, 5.0, 1.0, 0.32870
9678.0, 2.0, 34.4, 68.9, 176.7, 5.0, 1.0, 0.39553
9679.0, 1.0, 111.4, 29.6, 98.7, 5.0, 1.0, 0.42838
9680.0, 2.0, 72.3, 42.6, 153.3, 5.0, 1.0, 0.23886
9681.0, 2.0, 22.0, 73.9, 121.0, 5.0, 1.0, 0.27203
9682.0, 2.0, 22.0, 72.4, 125.9, 5.0, 1.0, 0.31421
9683.0, 1.0, 114.5, 42.1, 90.0, 5.0, 1.0, 0.39004
9684.0, 2.0, 26.1, 82.3, 169.9, 5.0, 1.0, 0.39508
9685.0, 1.0, 59.9, 13.0, 82.7, 5.0, 1.0, 0.45645
9686.0, 1.0, 56.7, 15.5, 83.0, 5.0, 1.0, 0.40415
9687.0, 1.0, 58.5, 15.2, 79.6, 5.0, 1.0, 0.42357
9688.0, 2.0, 21.0, 57.5, 123.8, 5.0, 1.0, 0.40594
9689.0, 1.0, 47.8, 17.1, 101.6, 5.0, 1.0, 0.38854
9690.0, 2.0, 29.5, 64.0, 161.7, 5.0, 1.0, 0.36477
9691.0, 1.0, 100.8, 18.3, 75.9, 5.0, 1.0, 0.45875
9692.0, 1.0, 85.7, 10.0, 79.0, 5.0, 1.0, 0.40098
9693.0, 1.0, 68.6, 18.0, 115.3, 5.0, 1.0, 0.35917
9694.0, 2.0, 90.3, 28.0, 121.0, 5.0, 1.0, 0.27365
9695.0, 2.0, 82.8, 25.9, 121.1, 5.0, 1.0, 0.28643
9696.0, 2.0, 23.1, 63.5, 136.4, 5.0, 1.0, 0.31554
9697.0, 2.0, 22.0, 70.4, 130.8, 5.0, 1.0, 0.34899
9698.0, 1.0, 55.5, 15.2, 94.1, 5.0, 1.0, 0.38322
9699.0, 1.0, 54.6, 15.6, 97.5, 5.0, 1.0, 0.38979
9700.0, 2.0, 27.0, 63.0, 154.1, 5.0, 1.0, 0.35274
9701.0, 1.0, 50.2, 26.0, 80.6, 5.0, 1.0, 0.34276
9702.0, 1.0, 91.3, 10.9, 93.0, 5.0, 1.0, 0.40658
9703.0, 1.0, 102.2, 23.2, 70.9, 5.0, 1.0, 0.50895
9704.0, 2.0, 45.7, 26.9, 131.9, 5.0, 1.0, 0.33755
9705.0, 2.0, 50.8, 26.4, 131.1, 5.0, 1.0, 0.33404
9706.0, 2.0, 38.8, 24.9, 125.2, 5.0, 1.0, 0.36498
9707.0, 1.0, 30.1, 40.4, 98.4, 5.0, 1.0, 0.32042
9708.0, 1.0, 28.0, 44.8, 98.0, 5.0, 1.0, 0.32602
9709.0, 2.0, 22.3, 86.1, 159.5, 5.0, 1.0, 0.36943
9710.0, 2.0, 13.5, 96.2, 126.2, 5.0, 1.0, 0.36861
9711.0, 2.0, 23.5, 93.4, 168.6, 5.0, 1.0, 0.41940
9712.0, 1.0, 93.0, 10.4, 84.2, 5.0, 1.0, 0.42949
9713.0, 1.0, 58.4, 13.7, 86.4, 5.0, 1.0, 0.43995
9714.0, 1.0, 111.6, 47.2, 113.1, 5.0, 1.0, 0.13452
9715.0, 1.0, 115.0, 47.0, 112.0, 5.0, 1.0, 0.20250
9716.0, 1.0, 113.3, 38.1, 90.1, 5.0, 1.0, 0.40892
