edge1,edge2,anisotropy,dx,diffcoef,ltransition,htransition
869.0, 1856.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
869.0, 4145.0, 0.30075, 0.58406, 1.0, 0.0, 0.0
869.0, 4253.0, 0.49399, 0.61759, 1.0, 0.0, 0.0
869.0, 4321.0, 0.35892, 0.75654, 1.0, 0.0, 0.0
869.0, 4731.0, 0.33536, 0.77571, 1.0, 0.0, 0.0
870.0, 985.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
870.0, 986.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
870.0, 1068.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
870.0, 1499.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
870.0, 4253.0, 0.26505, 0.57006, 1.0, 0.0, 0.0
870.0, 4731.0, 0.31259, 0.59301, 1.0, 0.0, 0.0
871.0, 1551.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
871.0, 1552.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
871.0, 1555.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
871.0, 1593.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
871.0, 4260.0, 0.35707, 0.75296, 1.0, 0.0, 0.0
871.0, 4280.0, 0.68621, 0.76069, 1.0, 0.0, 0.0
871.0, 4566.0, 0.28593, 0.63811, 1.0, 0.0, 0.0
871.0, 4674.0, 0.35464, 0.71882, 1.0, 0.0, 0.0
871.0, 4928.0, 0.45930, 0.55272, 1.0, 0.0, 0.0
872.0, 940.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
872.0, 998.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
872.0, 1168.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
872.0, 1989.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
872.0, 4119.0, 0.27890, 0.57312, 1.0, 0.0, 0.0
872.0, 4291.0, 0.29965, 0.57376, 1.0, 0.0, 0.0
873.0, 920.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
873.0, 1063.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
873.0, 1530.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
873.0, 1634.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
873.0, 4334.0, 0.29275, 0.56816, 1.0, 0.0, 0.0
873.0, 4774.0, 0.32476, 0.55159, 1.0, 0.0, 0.0
874.0, 875.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
874.0, 876.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
874.0, 1212.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
874.0, 1529.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
874.0, 4307.0, 0.44208, 0.56842, 1.0, 0.0, 0.0
874.0, 4332.0, 0.69017, 0.79784, 1.0, 0.0, 0.0
874.0, 4964.0, 0.28764, 0.62939, 1.0, 0.0, 0.0
874.0, 5015.0, 0.26520, 0.60437, 1.0, 0.0, 0.0
875.0, 876.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
875.0, 877.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
875.0, 1141.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
875.0, 1854.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
875.0, 4116.0, 0.36132, 0.76373, 1.0, 0.0, 0.0
875.0, 4307.0, 0.29904, 0.56842, 1.0, 0.0, 0.0
875.0, 4486.0, 0.32996, 0.80280, 1.0, 0.0, 0.0
875.0, 4936.0, 0.50300, 0.68643, 1.0, 0.0, 0.0
876.0, 877.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
876.0, 878.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
876.0, 1212.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
876.0, 1616.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
876.0, 4116.0, 0.29398, 0.57312, 1.0, 0.0, 0.0
876.0, 4307.0, 0.35862, 0.75587, 1.0, 0.0, 0.0
876.0, 4964.0, 0.29371, 0.58401, 1.0, 0.0, 0.0
877.0, 878.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
877.0, 879.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
877.0, 880.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
877.0, 1854.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
877.0, 4116.0, 0.44482, 0.57730, 1.0, 0.0, 0.0
877.0, 4486.0, 0.40823, 0.57070, 1.0, 0.0, 0.0
878.0, 879.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
878.0, 881.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
878.0, 897.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
878.0, 1616.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
878.0, 4116.0, 0.29398, 0.57312, 1.0, 0.0, 0.0
878.0, 4252.0, 0.30085, 0.57039, 1.0, 0.0, 0.0
878.0, 4801.0, 0.65159, 0.77226, 1.0, 0.0, 0.0
879.0, 880.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
879.0, 881.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
879.0, 882.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
879.0, 1494.0, 0.25000, 0.50001, 1.0, 0.0, 0.0
879.0, 4116.0, 0.36132, 0.76373, 1.0, 0.0, 0.0
879.0, 4252.0, 0.68536, 0.76329, 1.0, 0.0, 0.0
879.0, 4486.0, 0.35166, 0.71198, 1.0, 0.0, 0.0
879.0, 4714.0, 0.31733, 0.55635, 1.0, 0.0, 0.0
880.0, 882.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
880.0, 883.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
880.0, 1775.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
880.0, 1854.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
880.0, 4087.0, 0.35056, 0.76942, 1.0, 0.0, 0.0
880.0, 4424.0, 0.35980, 0.75446, 1.0, 0.0, 0.0
880.0, 4486.0, 0.31968, 0.56062, 1.0, 0.0, 0.0
880.0, 4594.0, 0.63451, 0.72464, 1.0, 0.0, 0.0
880.0, 4714.0, 0.35214, 0.72166, 1.0, 0.0, 0.0
881.0, 897.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
881.0, 898.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
881.0, 1494.0, 0.81249, 0.50000, 1.0, 0.0, 0.0
881.0, 1621.0, 0.25001, 0.49981, 1.0, 0.0, 0.0
881.0, 4252.0, 0.29974, 0.57672, 1.0, 0.0, 0.0
881.0, 4543.0, 0.30062, 0.60501, 1.0, 0.0, 0.0
881.0, 4678.0, 0.41054, 0.79681, 1.0, 0.0, 0.0
881.0, 4714.0, 0.70088, 0.77346, 1.0, 0.0, 0.0
882.0, 883.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
882.0, 884.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
882.0, 976.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
882.0, 1494.0, 0.81249, 0.50001, 1.0, 0.0, 0.0
882.0, 4424.0, 0.44580, 0.56498, 1.0, 0.0, 0.0
882.0, 4714.0, 0.42186, 0.55635, 1.0, 0.0, 0.0
882.0, 5019.0, 0.25030, 0.67077, 1.0, 0.0, 0.0
883.0, 884.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
883.0, 885.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
883.0, 886.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
883.0, 1775.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
883.0, 4424.0, 0.29895, 0.56498, 1.0, 0.0, 0.0
883.0, 4594.0, 0.26677, 0.57400, 1.0, 0.0, 0.0
884.0, 885.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
884.0, 976.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
884.0, 1052.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
884.0, 1852.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
884.0, 4424.0, 0.29895, 0.56498, 1.0, 0.0, 0.0
884.0, 4896.0, 0.27158, 0.54093, 1.0, 0.0, 0.0
884.0, 5019.0, 0.53037, 0.68630, 1.0, 0.0, 0.0
885.0, 886.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
885.0, 887.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
885.0, 896.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
885.0, 1852.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
885.0, 4161.0, 0.30520, 0.59958, 1.0, 0.0, 0.0
885.0, 4317.0, 0.30362, 0.60457, 1.0, 0.0, 0.0
885.0, 4424.0, 0.68921, 0.75446, 1.0, 0.0, 0.0
885.0, 4594.0, 0.39262, 0.79614, 1.0, 0.0, 0.0
885.0, 4896.0, 0.40021, 0.76252, 1.0, 0.0, 0.0
886.0, 887.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
886.0, 888.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
886.0, 1014.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
886.0, 1775.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
886.0, 4161.0, 0.31054, 0.57251, 1.0, 0.0, 0.0
886.0, 4594.0, 0.49015, 0.61353, 1.0, 0.0, 0.0
886.0, 4920.0, 0.25358, 0.74007, 1.0, 0.0, 0.0
887.0, 888.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
887.0, 889.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
887.0, 896.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
887.0, 1782.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
887.0, 4161.0, 0.41725, 0.57251, 1.0, 0.0, 0.0
887.0, 4401.0, 0.36399, 0.76219, 1.0, 0.0, 0.0
887.0, 4758.0, 0.30653, 0.65050, 1.0, 0.0, 0.0
888.0, 889.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
888.0, 890.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
888.0, 1014.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
888.0, 1707.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
888.0, 4161.0, 0.35039, 0.73894, 1.0, 0.0, 0.0
888.0, 4353.0, 0.33413, 0.68567, 1.0, 0.0, 0.0
888.0, 4758.0, 0.32399, 0.56856, 1.0, 0.0, 0.0
888.0, 4920.0, 0.55012, 0.76534, 1.0, 0.0, 0.0
889.0, 890.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
889.0, 891.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
889.0, 892.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
889.0, 1782.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
889.0, 4348.0, 0.43862, 0.56786, 1.0, 0.0, 0.0
889.0, 4758.0, 0.39132, 0.58613, 1.0, 0.0, 0.0
890.0, 891.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
890.0, 895.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
890.0, 1017.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
890.0, 1707.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
890.0, 4143.0, 0.65158, 0.73894, 1.0, 0.0, 0.0
890.0, 4348.0, 0.35501, 0.76107, 1.0, 0.0, 0.0
890.0, 4353.0, 0.34622, 0.56779, 1.0, 0.0, 0.0
890.0, 4758.0, 0.34835, 0.70261, 1.0, 0.0, 0.0
891.0, 892.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
891.0, 893.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
891.0, 895.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
891.0, 1792.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
891.0, 4143.0, 0.27654, 0.57251, 1.0, 0.0, 0.0
891.0, 4348.0, 0.30006, 0.57378, 1.0, 0.0, 0.0
892.0, 893.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
892.0, 894.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
892.0, 1126.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
892.0, 1782.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
892.0, 4287.0, 0.35879, 0.75796, 1.0, 0.0, 0.0
892.0, 4348.0, 0.30111, 0.56786, 1.0, 0.0, 0.0
892.0, 4401.0, 0.54736, 0.90347, 1.0, 0.0, 0.0
892.0, 4673.0, 0.71556, 0.83783, 1.0, 0.0, 0.0
893.0, 894.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
893.0, 1066.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
893.0, 1118.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
893.0, 1792.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
893.0, 4143.0, 0.38023, 0.78070, 1.0, 0.0, 0.0
893.0, 4218.0, 0.31533, 0.57517, 1.0, 0.0, 0.0
893.0, 4348.0, 0.68747, 0.76107, 1.0, 0.0, 0.0
893.0, 4673.0, 0.34124, 0.65109, 1.0, 0.0, 0.0
894.0, 1066.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
894.0, 1126.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
894.0, 1142.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
894.0, 1750.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
894.0, 4287.0, 0.29815, 0.56965, 1.0, 0.0, 0.0
894.0, 4673.0, 0.36488, 0.58023, 1.0, 0.0, 0.0
895.0, 1017.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
895.0, 1018.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
895.0, 1019.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
895.0, 1792.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
895.0, 4143.0, 0.27654, 0.57251, 1.0, 0.0, 0.0
895.0, 4353.0, 0.70023, 0.82135, 1.0, 0.0, 0.0
895.0, 4701.0, 0.29707, 0.61326, 1.0, 0.0, 0.0
895.0, 5000.0, 0.55552, 0.82002, 1.0, 0.0, 0.0
896.0, 1782.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
896.0, 1835.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
896.0, 1852.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
896.0, 1881.0, 0.25001, 0.51510, 1.0, 0.0, 0.0
896.0, 4161.0, 0.33994, 0.78070, 1.0, 0.0, 0.0
896.0, 4317.0, 0.41693, 0.57517, 1.0, 0.0, 0.0
896.0, 4401.0, 0.45011, 0.57526, 1.0, 0.0, 0.0
897.0, 898.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
897.0, 899.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
897.0, 1203.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
897.0, 1616.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
897.0, 4252.0, 0.43657, 0.57039, 1.0, 0.0, 0.0
897.0, 4389.0, 0.35557, 0.74499, 1.0, 0.0, 0.0
897.0, 4801.0, 0.28164, 0.64305, 1.0, 0.0, 0.0
897.0, 5029.0, 0.75610, 0.82968, 1.0, 0.0, 0.0
898.0, 899.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
898.0, 980.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
898.0, 982.0, 0.25000, 0.49855, 1.0, 0.0, 0.0
898.0, 1621.0, 0.81136, 0.49810, 1.0, 0.0, 0.0
898.0, 4252.0, 0.35418, 0.76329, 1.0, 0.0, 0.0
898.0, 4389.0, 0.43260, 0.56647, 1.0, 0.0, 0.0
898.0, 4543.0, 0.42355, 0.57343, 1.0, 0.0, 0.0
899.0, 980.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
899.0, 981.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
899.0, 1203.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
899.0, 1742.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
899.0, 4389.0, 0.30507, 0.56647, 1.0, 0.0, 0.0
899.0, 5029.0, 0.42903, 0.50870, 1.0, 0.0, 0.0
900.0, 901.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
900.0, 1099.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
900.0, 1100.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
900.0, 1618.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
900.0, 4245.0, 0.35776, 0.75560, 1.0, 0.0, 0.0
900.0, 4270.0, 0.68554, 0.75812, 1.0, 0.0, 0.0
900.0, 4570.0, 0.28707, 0.63819, 1.0, 0.0, 0.0
900.0, 4700.0, 0.35266, 0.71719, 1.0, 0.0, 0.0
900.0, 4728.0, 0.69931, 0.82264, 1.0, 0.0, 0.0
901.0, 902.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
901.0, 903.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
901.0, 904.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
901.0, 1618.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
901.0, 4270.0, 0.29836, 0.56986, 1.0, 0.0, 0.0
901.0, 4570.0, 0.42596, 0.60105, 1.0, 0.0, 0.0
901.0, 4644.0, 0.28732, 0.82945, 1.0, 0.0, 0.0
901.0, 4963.0, 0.54794, 0.71751, 1.0, 0.0, 0.0
902.0, 903.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
902.0, 1623.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
902.0, 1624.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
902.0, 1717.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
902.0, 4153.0, 0.34620, 0.77323, 1.0, 0.0, 0.0
902.0, 4270.0, 0.44235, 0.56929, 1.0, 0.0, 0.0
902.0, 4529.0, 0.70325, 0.79763, 1.0, 0.0, 0.0
902.0, 4963.0, 0.25060, 0.67891, 1.0, 0.0, 0.0
903.0, 904.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
903.0, 905.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
903.0, 906.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
903.0, 1717.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
903.0, 4275.0, 0.64881, 0.74463, 1.0, 0.0, 0.0
903.0, 4278.0, 0.36221, 0.76069, 1.0, 0.0, 0.0
903.0, 4644.0, 0.34958, 0.68058, 1.0, 0.0, 0.0
903.0, 4963.0, 0.25097, 0.53424, 1.0, 0.0, 0.0
904.0, 905.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
904.0, 1518.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
904.0, 1603.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
904.0, 1618.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
904.0, 4214.0, 0.34794, 0.72997, 1.0, 0.0, 0.0
904.0, 4570.0, 0.37344, 0.71762, 1.0, 0.0, 0.0
904.0, 4644.0, 0.33313, 0.55575, 1.0, 0.0, 0.0
904.0, 4963.0, 0.51028, 0.76766, 1.0, 0.0, 0.0
905.0, 906.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
905.0, 907.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
905.0, 992.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
905.0, 1518.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
905.0, 4278.0, 0.44756, 0.57328, 1.0, 0.0, 0.0
905.0, 4644.0, 0.38807, 0.57798, 1.0, 0.0, 0.0
906.0, 907.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
906.0, 908.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
906.0, 995.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
906.0, 1717.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
906.0, 4199.0, 0.68719, 0.77788, 1.0, 0.0, 0.0
906.0, 4275.0, 0.27632, 0.58701, 1.0, 0.0, 0.0
906.0, 4278.0, 0.29461, 0.56907, 1.0, 0.0, 0.0
906.0, 4963.0, 0.48096, 0.74566, 1.0, 0.0, 0.0
907.0, 908.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
907.0, 909.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
907.0, 992.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
907.0, 1595.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
907.0, 4278.0, 0.29461, 0.56907, 1.0, 0.0, 0.0
907.0, 4779.0, 0.26987, 0.54908, 1.0, 0.0, 0.0
908.0, 909.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
908.0, 910.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
908.0, 995.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
908.0, 1751.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
908.0, 4199.0, 0.30948, 0.57133, 1.0, 0.0, 0.0
908.0, 4278.0, 0.68093, 0.75434, 1.0, 0.0, 0.0
908.0, 4406.0, 0.31006, 0.64326, 1.0, 0.0, 0.0
908.0, 4779.0, 0.39792, 0.77379, 1.0, 0.0, 0.0
909.0, 910.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
909.0, 911.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
909.0, 914.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
909.0, 1595.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
909.0, 4406.0, 0.32768, 0.56564, 1.0, 0.0, 0.0
909.0, 4779.0, 0.50346, 0.59113, 1.0, 0.0, 0.0
909.0, 5058.0, 0.47756, 0.77630, 1.0, 0.0, 0.0
910.0, 911.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
910.0, 912.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
910.0, 993.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
910.0, 1751.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
910.0, 4199.0, 0.35139, 0.74009, 1.0, 0.0, 0.0
910.0, 4271.0, 0.68554, 0.75812, 1.0, 0.0, 0.0
910.0, 4406.0, 0.39135, 0.57812, 1.0, 0.0, 0.0
910.0, 5058.0, 0.25004, 0.78880, 1.0, 0.0, 0.0
911.0, 912.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
911.0, 913.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
911.0, 914.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
911.0, 1490.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
911.0, 4212.0, 0.34794, 0.72997, 1.0, 0.0, 0.0
911.0, 4406.0, 0.34633, 0.70028, 1.0, 0.0, 0.0
911.0, 4572.0, 0.60712, 0.71762, 1.0, 0.0, 0.0
911.0, 5058.0, 0.25006, 0.58517, 1.0, 0.0, 0.0
912.0, 913.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
912.0, 930.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
912.0, 993.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
912.0, 1563.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
912.0, 4271.0, 0.29836, 0.56986, 1.0, 0.0, 0.0
912.0, 4572.0, 0.25803, 0.60105, 1.0, 0.0, 0.0
912.0, 5058.0, 0.48555, 0.78230, 1.0, 0.0, 0.0
913.0, 930.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
913.0, 1490.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
913.0, 1938.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
913.0, 1991.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
913.0, 4081.0, 0.37172, 0.77490, 1.0, 0.0, 0.0
913.0, 4481.0, 0.33003, 0.78693, 1.0, 0.0, 0.0
913.0, 4572.0, 0.25932, 0.55767, 1.0, 0.0, 0.0
913.0, 5058.0, 0.49760, 0.76303, 1.0, 0.0, 0.0
914.0, 1488.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
914.0, 1489.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
914.0, 1490.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
914.0, 1595.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
914.0, 4106.0, 0.37780, 0.77955, 1.0, 0.0, 0.0
914.0, 4212.0, 0.31589, 0.57093, 1.0, 0.0, 0.0
914.0, 4346.0, 0.68727, 0.76022, 1.0, 0.0, 0.0
914.0, 4779.0, 0.39758, 0.77468, 1.0, 0.0, 0.0
914.0, 5058.0, 0.48939, 0.75687, 1.0, 0.0, 0.0
915.0, 1441.0, 0.25000, 0.50001, 1.0, 0.0, 0.0
915.0, 1442.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
915.0, 1524.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
915.0, 1525.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
915.0, 4156.0, 0.34685, 0.77243, 1.0, 0.0, 0.0
915.0, 4653.0, 0.33425, 0.81855, 1.0, 0.0, 0.0
915.0, 4749.0, 0.30003, 0.55085, 1.0, 0.0, 0.0
915.0, 5013.0, 0.49325, 0.64074, 1.0, 0.0, 0.0
916.0, 917.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
916.0, 1059.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
916.0, 1061.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
916.0, 1593.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
916.0, 4449.0, 0.25180, 0.56333, 1.0, 0.0, 0.0
916.0, 4674.0, 0.30740, 0.59469, 1.0, 0.0, 0.0
917.0, 918.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
917.0, 1059.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
917.0, 1064.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
917.0, 1435.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
917.0, 4134.0, 0.35287, 0.74600, 1.0, 0.0, 0.0
917.0, 4286.0, 0.25360, 0.56893, 1.0, 0.0, 0.0
917.0, 4449.0, 0.58782, 0.68627, 1.0, 0.0, 0.0
918.0, 1064.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
918.0, 1065.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
918.0, 1127.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
918.0, 1795.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
918.0, 4134.0, 0.30617, 0.57270, 1.0, 0.0, 0.0
918.0, 4286.0, 0.42484, 0.81519, 1.0, 0.0, 0.0
918.0, 4767.0, 0.48323, 0.59283, 1.0, 0.0, 0.0
919.0, 1709.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
919.0, 1741.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
919.0, 1890.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
919.0, 1924.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
919.0, 4322.0, 0.29853, 0.56890, 1.0, 0.0, 0.0
919.0, 4747.0, 0.25257, 0.58494, 1.0, 0.0, 0.0
919.0, 4951.0, 0.68117, 0.73058, 1.0, 0.0, 0.0
919.0, 5011.0, 0.63694, 0.71654, 1.0, 0.0, 0.0
920.0, 921.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
920.0, 1063.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
920.0, 1084.0, 0.25000, 0.50000, 1.0, 0.0, 0.0
920.0, 1450.0, 0.81250, 0.50000, 1.0, 0.0, 0.0
920.0, 4412.0, 0.25486, 0.56517, 1.0, 0.0, 0.0
920.0, 4774.0, 0.31484, 0.59227, 1.0, 0.0, 0.0
