vertices,celtype,loc_x,loc_y,loc_z,state,tcounter
401.0, 1.0, 37.3, 179.9, 26.9, 5.0, 1.0
402.0, 1.0, 25.9, 227.3, 40.7, 5.0, 1.0
403.0, 1.0, 23.6, 181.4, 34.1, 5.0, 1.0
404.0, 1.0, 25.3, 183.8, 31.8, 5.0, 1.0
405.0, 1.0, 22.6, 185.2, 34.7, 5.0, 1.0
406.0, 1.0, 30.1, 213.9, 20.4, 5.0, 1.0
407.0, 1.0, 28.6, 220.1, 21.4, 5.0, 1.0
408.0, 1.0, 22.6, 205.5, 32.1, 5.0, 1.0
409.0, 1.0, 25.5, 204.8, 27.3, 5.0, 1.0
410.0, 1.0, 38.2, 216.1, 13.3, 5.0, 1.0
411.0, 1.0, 34.9, 212.2, 16.8, 5.0, 1.0
412.0, 1.0, 27.8, 209.3, 23.9, 5.0, 1.0
413.0, 1.0, 21.5, 182.4, 36.4, 5.0, 1.0
414.0, 1.0, 17.6, 194.3, 44.0, 5.0, 1.0
415.0, 1.0, 18.5, 193.9, 41.2, 5.0, 1.0
416.0, 1.0, 18.1, 196.3, 41.9, 5.0, 1.0
417.0, 1.0, 20.6, 205.8, 37.1, 5.0, 1.0
418.0, 1.0, 20.7, 180.1, 38.1, 5.0, 1.0
419.0, 1.0, 28.5, 182.5, 29.6, 5.0, 1.0
420.0, 1.0, 26.3, 180.1, 31.6, 5.0, 1.0
421.0, 1.0, 29.6, 179.4, 29.6, 5.0, 1.0
422.0, 1.0, 27.2, 199.4, 26.5, 5.0, 1.0
423.0, 1.0, 31.3, 198.2, 23.5, 5.0, 1.0
424.0, 1.0, 26.4, 190.9, 29.4, 5.0, 1.0
425.0, 1.0, 24.9, 178.1, 33.8, 5.0, 1.0
426.0, 1.0, 26.0, 175.8, 33.5, 5.0, 1.0
427.0, 1.0, 28.1, 177.2, 31.3, 5.0, 1.0
428.0, 1.0, 23.8, 200.5, 30.7, 5.0, 1.0
429.0, 1.0, 25.1, 195.7, 29.6, 5.0, 1.0
430.0, 1.0, 27.4, 186.5, 29.4, 5.0, 1.0
431.0, 1.0, 35.4, 239.8, 49.0, 5.0, 1.0
432.0, 1.0, 30.5, 233.0, 53.0, 5.0, 1.0
433.0, 1.0, 30.8, 234.4, 48.5, 5.0, 1.0
434.0, 1.0, 18.6, 174.9, 43.0, 5.0, 1.0
435.0, 1.0, 43.1, 196.2, 19.6, 5.0, 1.0
436.0, 1.0, 29.7, 203.7, 23.2, 5.0, 1.0
437.0, 1.0, 34.6, 240.0, 39.3, 5.0, 1.0
438.0, 1.0, 31.5, 235.8, 44.1, 5.0, 1.0
439.0, 1.0, 31.2, 177.2, 29.7, 5.0, 1.0
440.0, 1.0, 20.5, 187.1, 37.4, 5.0, 1.0
441.0, 1.0, 33.0, 218.1, 16.7, 5.0, 1.0
442.0, 1.0, 40.0, 183.0, 25.1, 5.0, 1.0
443.0, 1.0, 37.8, 182.4, 25.9, 5.0, 1.0
444.0, 1.0, 27.9, 229.6, 51.3, 5.0, 1.0
445.0, 1.0, 24.9, 172.8, 35.1, 5.0, 1.0
446.0, 1.0, 19.8, 198.9, 37.7, 5.0, 1.0
447.0, 1.0, 21.1, 202.0, 34.9, 5.0, 1.0
448.0, 1.0, 31.7, 181.6, 28.1, 5.0, 1.0
449.0, 1.0, 30.0, 231.2, 25.3, 5.0, 1.0
450.0, 1.0, 27.0, 226.9, 29.1, 5.0, 1.0
451.0, 1.0, 28.6, 225.7, 23.5, 5.0, 1.0
452.0, 1.0, 33.4, 236.2, 22.6, 5.0, 1.0
453.0, 1.0, 35.9, 241.3, 26.8, 5.0, 1.0
454.0, 1.0, 25.9, 221.4, 26.8, 5.0, 1.0
455.0, 1.0, 30.6, 185.0, 27.7, 5.0, 1.0
456.0, 1.0, 22.5, 218.3, 36.5, 5.0, 1.0
457.0, 1.0, 34.0, 176.5, 28.7, 5.0, 1.0
458.0, 1.0, 35.2, 178.9, 27.9, 5.0, 1.0
459.0, 1.0, 24.1, 223.1, 38.6, 5.0, 1.0
460.0, 1.0, 22.2, 219.1, 41.7, 5.0, 1.0
461.0, 1.0, 24.6, 222.6, 32.8, 5.0, 1.0
462.0, 1.0, 47.9, 215.5, 8.8, 5.0, 1.0
463.0, 1.0, 47.9, 210.5, 11.4, 5.0, 1.0
464.0, 1.0, 52.9, 215.1, 7.6, 5.0, 1.0
465.0, 1.0, 38.8, 185.4, 24.8, 5.0, 1.0
466.0, 1.0, 43.0, 188.9, 22.6, 5.0, 1.0
467.0, 1.0, 20.8, 215.3, 44.3, 5.0, 1.0
468.0, 1.0, 19.4, 211.3, 44.5, 5.0, 1.0
469.0, 1.0, 49.3, 200.4, 16.7, 5.0, 1.0
470.0, 1.0, 32.3, 231.1, 19.4, 5.0, 1.0
471.0, 1.0, 37.5, 243.8, 33.7, 5.0, 1.0
472.0, 1.0, 34.0, 239.3, 33.1, 5.0, 1.0
473.0, 1.0, 39.6, 245.7, 21.9, 5.0, 1.0
474.0, 1.0, 39.5, 245.8, 29.7, 5.0, 1.0
475.0, 1.0, 20.2, 214.3, 53.3, 5.0, 1.0
476.0, 1.0, 19.5, 211.8, 52.0, 5.0, 1.0
477.0, 1.0, 20.1, 213.8, 49.0, 5.0, 1.0
478.0, 1.0, 31.6, 235.8, 29.3, 5.0, 1.0
479.0, 1.0, 31.5, 224.9, 18.2, 5.0, 1.0
480.0, 1.0, 49.7, 219.2, 6.0, 5.0, 1.0
481.0, 1.0, 23.8, 176.2, 35.5, 5.0, 1.0
482.0, 1.0, 22.5, 179.2, 36.1, 5.0, 1.0
483.0, 1.0, 21.4, 176.7, 38.1, 5.0, 1.0
484.0, 1.0, 34.2, 173.0, 29.4, 5.0, 1.0
485.0, 1.0, 32.3, 174.8, 29.9, 5.0, 1.0
486.0, 1.0, 34.6, 181.5, 27.1, 5.0, 1.0
487.0, 1.0, 32.6, 179.1, 28.3, 5.0, 1.0
488.0, 1.0, 43.6, 214.7, 11.0, 5.0, 1.0
489.0, 1.0, 18.0, 192.1, 43.0, 5.0, 1.0
490.0, 1.0, 54.0, 204.0, 14.1, 5.0, 1.0
491.0, 1.0, 54.0, 210.6, 10.2, 5.0, 1.0
492.0, 1.0, 49.3, 206.5, 13.4, 5.0, 1.0
493.0, 1.0, 32.1, 207.8, 19.9, 5.0, 1.0
494.0, 1.0, 22.0, 218.8, 46.2, 5.0, 1.0
495.0, 1.0, 30.2, 228.3, 21.6, 5.0, 1.0
496.0, 1.0, 21.2, 184.7, 36.8, 5.0, 1.0
497.0, 1.0, 41.4, 219.8, 10.0, 5.0, 1.0
498.0, 1.0, 19.0, 210.3, 48.7, 5.0, 1.0
499.0, 1.0, 22.4, 174.2, 37.4, 5.0, 1.0
500.0, 1.0, 20.5, 174.3, 39.8, 5.0, 1.0
501.0, 1.0, 19.0, 191.3, 40.2, 5.0, 1.0
502.0, 1.0, 43.6, 233.2, 4.4, 5.0, 1.0
503.0, 1.0, 57.9, 216.4, 6.0, 5.0, 1.0
504.0, 1.0, 41.9, 237.7, 6.7, 5.0, 1.0
505.0, 1.0, 20.0, 177.5, 40.3, 5.0, 1.0
506.0, 1.0, 21.2, 169.4, 40.1, 5.0, 1.0
507.0, 1.0, 19.0, 206.4, 42.1, 5.0, 1.0
508.0, 1.0, 54.8, 220.2, 4.1, 5.0, 1.0
509.0, 1.0, 19.8, 190.1, 37.9, 5.0, 1.0
510.0, 1.0, 35.8, 192.1, 23.1, 5.0, 1.0
511.0, 1.0, 41.3, 247.6, 35.6, 5.0, 1.0
512.0, 1.0, 32.7, 187.0, 26.1, 5.0, 1.0
513.0, 1.0, 19.3, 193.1, 38.6, 5.0, 1.0
514.0, 1.0, 39.9, 192.6, 21.9, 5.0, 1.0
515.0, 1.0, 33.3, 184.2, 26.7, 5.0, 1.0
516.0, 1.0, 45.4, 218.5, 8.1, 5.0, 1.0
517.0, 1.0, 19.5, 202.5, 39.1, 5.0, 1.0
518.0, 1.0, 38.7, 245.0, 39.1, 5.0, 1.0
519.0, 1.0, 35.7, 183.9, 26.0, 5.0, 1.0
520.0, 1.0, 19.0, 196.3, 39.5, 5.0, 1.0
521.0, 1.0, 18.4, 202.4, 42.7, 5.0, 1.0
522.0, 1.0, 21.8, 171.8, 38.9, 5.0, 1.0
523.0, 1.0, 80.5, 216.2, 17.8, 5.0, 1.0
524.0, 1.0, 74.0, 203.0, 26.5, 5.0, 1.0
525.0, 1.0, 72.0, 208.9, 21.2, 5.0, 1.0
526.0, 1.0, 87.7, 221.7, 12.3, 5.0, 1.0
527.0, 1.0, 82.2, 220.4, 12.9, 5.0, 1.0
528.0, 1.0, 75.0, 190.7, 26.2, 5.0, 1.0
529.0, 1.0, 76.8, 196.6, 23.7, 5.0, 1.0
530.0, 1.0, 71.5, 191.8, 24.4, 5.0, 1.0
531.0, 1.0, 74.1, 186.5, 27.6, 5.0, 1.0
532.0, 1.0, 72.5, 187.6, 26.5, 5.0, 1.0
533.0, 1.0, 71.0, 186.0, 26.8, 5.0, 1.0
534.0, 1.0, 80.9, 219.6, 8.5, 5.0, 1.0
535.0, 1.0, 74.6, 188.5, 27.0, 5.0, 1.0
536.0, 1.0, 71.6, 189.5, 25.6, 5.0, 1.0
537.0, 1.0, 36.6, 189.4, 35.0, 5.0, 1.0
538.0, 1.0, 33.5, 183.2, 40.1, 5.0, 1.0
539.0, 1.0, 33.5, 194.0, 36.2, 5.0, 1.0
540.0, 1.0, 49.0, 160.4, 36.1, 5.0, 1.0
541.0, 1.0, 40.4, 169.3, 40.8, 5.0, 1.0
542.0, 1.0, 45.0, 171.6, 36.1, 5.0, 1.0
543.0, 1.0, 44.1, 185.2, 23.9, 5.0, 1.0
544.0, 1.0, 44.9, 180.7, 32.4, 5.0, 1.0
545.0, 1.0, 41.3, 187.2, 32.6, 5.0, 1.0
546.0, 1.0, 45.0, 185.4, 31.0, 5.0, 1.0
547.0, 1.0, 48.9, 177.0, 26.6, 5.0, 1.0
548.0, 1.0, 52.2, 172.2, 28.1, 5.0, 1.0
549.0, 1.0, 53.5, 178.6, 26.0, 5.0, 1.0
550.0, 1.0, 67.3, 192.8, 22.3, 5.0, 1.0
551.0, 1.0, 64.5, 189.0, 23.6, 5.0, 1.0
552.0, 1.0, 68.3, 190.2, 24.1, 5.0, 1.0
553.0, 1.0, 68.4, 186.7, 25.5, 5.0, 1.0
554.0, 1.0, 67.8, 187.4, 27.9, 5.0, 1.0
555.0, 1.0, 58.3, 181.5, 25.6, 5.0, 1.0
556.0, 1.0, 62.0, 183.4, 25.6, 5.0, 1.0
557.0, 1.0, 58.9, 184.6, 24.3, 5.0, 1.0
558.0, 1.0, 41.3, 159.7, 32.2, 5.0, 1.0
559.0, 1.0, 47.0, 159.3, 32.1, 5.0, 1.0
560.0, 1.0, 46.6, 163.8, 30.7, 5.0, 1.0
561.0, 1.0, 70.0, 195.3, 22.0, 5.0, 1.0
562.0, 1.0, 62.6, 186.9, 27.0, 5.0, 1.0
563.0, 1.0, 56.3, 189.1, 27.0, 5.0, 1.0
564.0, 1.0, 63.5, 192.2, 26.9, 5.0, 1.0
565.0, 1.0, 72.0, 193.0, 29.3, 5.0, 1.0
566.0, 1.0, 51.0, 181.7, 24.8, 5.0, 1.0
567.0, 1.0, 53.5, 187.0, 23.0, 5.0, 1.0
568.0, 1.0, 48.4, 186.7, 23.0, 5.0, 1.0
569.0, 1.0, 46.9, 183.3, 24.3, 5.0, 1.0
570.0, 1.0, 72.4, 211.6, 11.0, 5.0, 1.0
571.0, 1.0, 67.3, 207.9, 12.8, 5.0, 1.0
572.0, 1.0, 73.7, 206.9, 15.1, 5.0, 1.0
573.0, 1.0, 70.8, 187.5, 26.0, 5.0, 1.0
574.0, 1.0, 42.1, 164.5, 30.8, 5.0, 1.0
575.0, 1.0, 62.4, 221.5, 9.8, 5.0, 1.0
576.0, 1.0, 66.8, 223.4, 8.0, 5.0, 1.0
577.0, 1.0, 54.0, 176.1, 29.3, 5.0, 1.0
578.0, 1.0, 65.0, 198.9, 25.1, 5.0, 1.0
579.0, 1.0, 69.6, 188.6, 25.1, 5.0, 1.0
580.0, 1.0, 35.2, 156.8, 34.5, 5.0, 1.0
581.0, 1.0, 36.3, 160.8, 32.9, 5.0, 1.0
582.0, 1.0, 68.4, 221.4, 4.4, 5.0, 1.0
583.0, 1.0, 72.7, 222.1, 5.5, 5.0, 1.0
584.0, 1.0, 68.1, 226.5, 4.5, 5.0, 1.0
585.0, 1.0, 55.2, 183.3, 24.5, 5.0, 1.0
586.0, 1.0, 58.1, 187.4, 23.1, 5.0, 1.0
587.0, 1.0, 82.6, 207.6, 17.6, 5.0, 1.0
588.0, 1.0, 86.7, 211.8, 14.9, 5.0, 1.0
589.0, 1.0, 80.5, 212.7, 12.0, 5.0, 1.0
590.0, 1.0, 38.9, 181.4, 35.8, 5.0, 1.0
591.0, 1.0, 63.8, 192.1, 22.0, 5.0, 1.0
592.0, 1.0, 74.0, 185.9, 29.0, 5.0, 1.0
593.0, 1.0, 64.6, 185.7, 25.0, 5.0, 1.0
594.0, 1.0, 66.4, 187.6, 24.5, 5.0, 1.0
595.0, 1.0, 43.1, 170.4, 28.9, 5.0, 1.0
596.0, 1.0, 39.0, 167.7, 30.0, 5.0, 1.0
597.0, 1.0, 45.0, 167.0, 30.0, 5.0, 1.0
598.0, 1.0, 58.1, 199.4, 17.2, 5.0, 1.0
599.0, 1.0, 59.4, 207.0, 12.6, 5.0, 1.0
600.0, 1.0, 57.0, 206.7, 20.5, 5.0, 1.0
601.0, 1.0, 61.1, 211.0, 17.6, 5.0, 1.0
602.0, 1.0, 66.3, 205.2, 21.9, 5.0, 1.0
603.0, 1.0, 77.8, 210.0, 13.7, 5.0, 1.0
604.0, 1.0, 62.3, 211.3, 9.5, 5.0, 1.0
605.0, 1.0, 35.9, 196.3, 32.6, 5.0, 1.0
606.0, 1.0, 42.0, 193.4, 29.7, 5.0, 1.0
607.0, 1.0, 70.5, 203.0, 17.3, 5.0, 1.0
608.0, 1.0, 31.8, 163.6, 33.4, 5.0, 1.0
609.0, 1.0, 30.6, 166.2, 33.2, 5.0, 1.0
610.0, 1.0, 78.2, 221.4, 10.9, 5.0, 1.0
611.0, 1.0, 74.5, 218.5, 13.0, 5.0, 1.0
612.0, 1.0, 78.6, 215.9, 9.3, 5.0, 1.0
613.0, 1.0, 75.6, 214.5, 9.4, 5.0, 1.0
614.0, 1.0, 62.9, 198.8, 18.1, 5.0, 1.0
615.0, 1.0, 64.1, 203.0, 15.7, 5.0, 1.0
616.0, 1.0, 61.7, 186.7, 24.0, 5.0, 1.0
617.0, 1.0, 60.9, 189.8, 22.5, 5.0, 1.0
618.0, 1.0, 68.7, 213.7, 8.8, 5.0, 1.0
619.0, 1.0, 58.3, 184.3, 27.2, 5.0, 1.0
620.0, 1.0, 45.9, 154.9, 33.6, 5.0, 1.0
621.0, 1.0, 77.7, 206.6, 16.6, 5.0, 1.0
622.0, 1.0, 64.8, 225.0, 3.0, 5.0, 1.0
623.0, 1.0, 56.8, 190.7, 21.6, 5.0, 1.0
624.0, 1.0, 51.5, 191.0, 21.1, 5.0, 1.0
625.0, 1.0, 68.0, 212.1, 17.5, 5.0, 1.0
626.0, 1.0, 82.8, 215.2, 10.9, 5.0, 1.0
627.0, 1.0, 84.7, 218.4, 10.1, 5.0, 1.0
628.0, 1.0, 61.4, 218.5, 11.8, 5.0, 1.0
629.0, 1.0, 75.6, 215.8, 16.1, 5.0, 1.0
630.0, 1.0, 46.1, 196.5, 26.9, 5.0, 1.0
631.0, 1.0, 46.5, 189.4, 29.1, 5.0, 1.0
632.0, 1.0, 63.7, 220.8, 4.0, 5.0, 1.0
633.0, 1.0, 59.8, 201.2, 23.4, 5.0, 1.0
634.0, 1.0, 46.3, 173.1, 28.0, 5.0, 1.0
635.0, 1.0, 51.8, 192.8, 26.7, 5.0, 1.0
636.0, 1.0, 65.3, 195.7, 20.4, 5.0, 1.0
637.0, 1.0, 60.2, 193.6, 20.4, 5.0, 1.0
638.0, 1.0, 77.1, 219.1, 7.2, 5.0, 1.0
639.0, 1.0, 71.1, 217.5, 6.7, 5.0, 1.0
640.0, 1.0, 57.7, 195.5, 25.2, 5.0, 1.0
641.0, 1.0, 50.8, 166.5, 33.5, 5.0, 1.0
642.0, 1.0, 48.6, 168.9, 29.1, 5.0, 1.0
643.0, 1.0, 38.2, 171.4, 29.0, 5.0, 1.0
644.0, 1.0, 41.7, 174.4, 27.9, 5.0, 1.0
645.0, 1.0, 53.4, 198.1, 17.5, 5.0, 1.0
646.0, 1.0, 31.8, 161.6, 34.1, 5.0, 1.0
647.0, 1.0, 37.6, 174.0, 28.3, 5.0, 1.0
648.0, 1.0, 76.0, 202.6, 19.2, 5.0, 1.0
649.0, 1.0, 73.1, 198.1, 21.4, 5.0, 1.0
650.0, 1.0, 50.7, 179.9, 30.0, 5.0, 1.0
651.0, 1.0, 48.3, 184.2, 29.9, 5.0, 1.0
652.0, 1.0, 51.2, 188.1, 27.9, 5.0, 1.0
653.0, 1.0, 40.5, 176.9, 27.0, 5.0, 1.0
654.0, 1.0, 65.2, 217.0, 6.1, 5.0, 1.0
655.0, 1.0, 33.7, 158.0, 34.6, 5.0, 1.0
656.0, 1.0, 50.3, 200.6, 24.4, 5.0, 1.0
657.0, 1.0, 55.3, 194.8, 19.2, 5.0, 1.0
658.0, 1.0, 55.7, 180.2, 28.5, 5.0, 1.0
659.0, 1.0, 53.1, 184.1, 28.4, 5.0, 1.0
660.0, 1.0, 42.7, 177.7, 26.7, 5.0, 1.0
661.0, 1.0, 45.8, 179.7, 25.8, 5.0, 1.0
662.0, 1.0, 42.1, 180.6, 25.8, 5.0, 1.0
663.0, 1.0, 49.5, 174.1, 32.4, 5.0, 1.0
664.0, 1.0, 66.9, 219.4, 11.3, 5.0, 1.0
665.0, 1.0, 43.6, 182.6, 24.8, 5.0, 1.0
666.0, 1.0, 37.6, 163.6, 31.5, 5.0, 1.0
667.0, 1.0, 67.8, 199.3, 19.0, 5.0, 1.0
668.0, 1.0, 69.8, 216.0, 14.3, 5.0, 1.0
669.0, 1.0, 49.9, 156.2, 34.2, 5.0, 1.0
670.0, 1.0, 50.7, 161.2, 31.9, 5.0, 1.0
671.0, 1.0, 33.6, 169.4, 30.9, 5.0, 1.0
672.0, 1.0, 45.4, 176.1, 27.0, 5.0, 1.0
673.0, 1.0, 71.5, 221.6, 9.7, 5.0, 1.0
674.0, 1.0, 64.1, 215.1, 14.9, 5.0, 1.0
675.0, 1.0, 39.4, 191.7, 31.9, 5.0, 1.0
676.0, 1.0, 58.4, 215.5, 14.1, 5.0, 1.0
677.0, 1.0, 74.9, 223.0, 8.3, 5.0, 1.0
678.0, 1.0, 34.4, 166.1, 31.5, 5.0, 1.0
679.0, 1.0, 71.2, 225.2, 6.6, 5.0, 1.0
680.0, 1.0, 50.5, 194.8, 19.2, 5.0, 1.0
681.0, 1.0, 89.5, 219.0, 12.0, 5.0, 1.0
682.0, 1.0, 30.0, 195.6, 41.7, 5.0, 1.0
683.0, 1.0, 104.6, 187.0, 76.9, 5.0, 1.0
684.0, 1.0, 104.3, 189.0, 88.0, 5.0, 1.0
685.0, 1.0, 107.2, 189.9, 69.8, 5.0, 1.0
686.0, 1.0, 108.2, 191.9, 78.3, 5.0, 1.0
687.0, 1.0, 85.2, 203.3, 22.7, 5.0, 1.0
688.0, 1.0, 118.0, 197.7, 62.9, 5.0, 1.0
689.0, 1.0, 110.8, 195.0, 63.3, 5.0, 1.0
690.0, 1.0, 121.5, 234.4, 40.0, 5.0, 1.0
691.0, 1.0, 120.1, 234.1, 40.4, 5.0, 1.0
692.0, 1.0, 120.9, 234.4, 39.5, 5.0, 1.0
693.0, 1.0, 91.7, 212.7, 16.0, 5.0, 1.0
694.0, 1.0, 77.4, 188.9, 32.1, 5.0, 1.0
695.0, 1.0, 75.4, 168.6, 46.8, 5.0, 1.0
696.0, 1.0, 78.4, 167.0, 43.5, 5.0, 1.0
697.0, 1.0, 77.3, 170.7, 43.4, 5.0, 1.0
698.0, 1.0, 122.2, 232.7, 36.1, 5.0, 1.0
699.0, 1.0, 122.6, 233.2, 38.3, 5.0, 1.0
700.0, 1.0, 121.7, 233.6, 37.2, 5.0, 1.0
701.0, 1.0, 78.3, 191.9, 26.9, 5.0, 1.0
702.0, 1.0, 93.2, 221.7, 14.6, 5.0, 1.0
703.0, 1.0, 94.6, 218.7, 14.0, 5.0, 1.0
704.0, 1.0, 94.3, 176.5, 40.6, 5.0, 1.0
705.0, 1.0, 94.0, 180.5, 37.2, 5.0, 1.0
706.0, 1.0, 92.9, 175.9, 35.2, 5.0, 1.0
707.0, 1.0, 89.1, 206.4, 57.0, 5.0, 1.0
708.0, 1.0, 94.9, 211.2, 49.4, 5.0, 1.0
709.0, 1.0, 94.2, 211.7, 59.2, 5.0, 1.0
710.0, 1.0, 88.9, 208.4, 19.4, 5.0, 1.0
711.0, 1.0, 88.1, 205.3, 22.2, 5.0, 1.0
712.0, 1.0, 107.8, 221.1, 55.7, 5.0, 1.0
713.0, 1.0, 107.1, 219.6, 48.7, 5.0, 1.0
714.0, 1.0, 111.1, 222.7, 48.9, 5.0, 1.0
715.0, 1.0, 124.1, 206.0, 36.3, 5.0, 1.0
716.0, 1.0, 118.9, 205.0, 36.9, 5.0, 1.0
717.0, 1.0, 121.0, 204.9, 41.0, 5.0, 1.0
718.0, 1.0, 82.5, 198.2, 52.3, 5.0, 1.0
719.0, 1.0, 78.8, 192.3, 53.2, 5.0, 1.0
720.0, 1.0, 81.0, 193.1, 46.0, 5.0, 1.0
721.0, 1.0, 139.0, 204.1, 22.5, 5.0, 1.0
722.0, 1.0, 135.2, 206.5, 18.4, 5.0, 1.0
723.0, 1.0, 135.8, 205.7, 22.5, 5.0, 1.0
724.0, 1.0, 82.6, 156.5, 44.5, 5.0, 1.0
725.0, 1.0, 84.0, 156.8, 41.8, 5.0, 1.0
726.0, 1.0, 82.6, 159.3, 42.6, 5.0, 1.0
727.0, 1.0, 116.8, 200.7, 48.9, 5.0, 1.0
728.0, 1.0, 111.2, 196.9, 49.1, 5.0, 1.0
729.0, 1.0, 114.7, 198.4, 52.5, 5.0, 1.0
730.0, 1.0, 113.4, 200.5, 44.4, 5.0, 1.0
731.0, 1.0, 99.0, 178.5, 54.6, 5.0, 1.0
732.0, 1.0, 99.7, 181.7, 52.5, 5.0, 1.0
733.0, 1.0, 98.3, 180.8, 49.5, 5.0, 1.0
734.0, 1.0, 77.2, 187.2, 28.5, 5.0, 1.0
735.0, 1.0, 88.2, 219.3, 17.5, 5.0, 1.0
736.0, 1.0, 76.5, 189.7, 27.1, 5.0, 1.0
737.0, 1.0, 84.0, 200.3, 45.7, 5.0, 1.0
738.0, 1.0, 80.9, 161.2, 44.2, 5.0, 1.0
739.0, 1.0, 79.2, 161.0, 46.8, 5.0, 1.0
740.0, 1.0, 81.2, 158.8, 45.3, 5.0, 1.0
741.0, 1.0, 88.1, 205.4, 48.1, 5.0, 1.0
742.0, 1.0, 84.6, 203.8, 72.8, 5.0, 1.0
743.0, 1.0, 84.5, 202.0, 70.8, 5.0, 1.0
744.0, 1.0, 85.4, 203.6, 68.4, 5.0, 1.0
745.0, 1.0, 74.2, 172.7, 46.8, 5.0, 1.0
746.0, 1.0, 109.3, 220.6, 26.5, 5.0, 1.0
747.0, 1.0, 103.8, 219.5, 24.1, 5.0, 1.0
748.0, 1.0, 108.0, 217.9, 20.1, 5.0, 1.0
749.0, 1.0, 101.2, 215.7, 45.8, 5.0, 1.0
750.0, 1.0, 106.3, 218.7, 41.7, 5.0, 1.0
751.0, 1.0, 74.7, 166.9, 50.4, 5.0, 1.0
752.0, 1.0, 77.5, 164.6, 46.5, 5.0, 1.0
753.0, 1.0, 121.3, 200.8, 56.4, 5.0, 1.0
754.0, 1.0, 118.8, 200.4, 53.0, 5.0, 1.0
755.0, 1.0, 116.0, 198.1, 56.8, 5.0, 1.0
756.0, 1.0, 88.4, 186.2, 27.3, 5.0, 1.0
757.0, 1.0, 91.9, 190.3, 27.4, 5.0, 1.0
758.0, 1.0, 86.2, 190.9, 30.0, 5.0, 1.0
759.0, 1.0, 88.3, 216.7, 21.8, 5.0, 1.0
760.0, 1.0, 81.9, 208.2, 28.2, 5.0, 1.0
761.0, 1.0, 79.3, 200.3, 32.3, 5.0, 1.0
762.0, 1.0, 121.4, 209.5, 22.1, 5.0, 1.0
763.0, 1.0, 119.8, 207.6, 28.0, 5.0, 1.0
764.0, 1.0, 124.7, 208.0, 27.3, 5.0, 1.0
765.0, 1.0, 84.6, 158.3, 39.6, 5.0, 1.0
766.0, 1.0, 120.3, 233.4, 39.8, 5.0, 1.0
767.0, 1.0, 120.4, 233.9, 39.7, 5.0, 1.0
768.0, 1.0, 93.1, 216.2, 14.1, 5.0, 1.0
769.0, 1.0, 119.6, 232.5, 40.3, 5.0, 1.0
770.0, 1.0, 119.0, 232.9, 42.1, 5.0, 1.0
771.0, 1.0, 80.8, 181.4, 39.7, 5.0, 1.0
772.0, 1.0, 82.5, 178.3, 37.1, 5.0, 1.0
773.0, 1.0, 81.2, 183.2, 34.1, 5.0, 1.0
774.0, 1.0, 115.8, 231.2, 48.5, 5.0, 1.0
775.0, 1.0, 115.9, 227.7, 44.1, 5.0, 1.0
776.0, 1.0, 117.5, 231.1, 44.0, 5.0, 1.0
777.0, 1.0, 102.3, 183.2, 58.8, 5.0, 1.0
778.0, 1.0, 101.9, 181.1, 64.6, 5.0, 1.0
779.0, 1.0, 104.7, 186.5, 62.1, 5.0, 1.0
780.0, 1.0, 94.7, 185.3, 34.2, 5.0, 1.0
781.0, 1.0, 95.9, 184.8, 38.9, 5.0, 1.0
782.0, 1.0, 100.1, 215.8, 53.7, 5.0, 1.0
783.0, 1.0, 87.1, 158.9, 33.5, 5.0, 1.0
784.0, 1.0, 86.9, 161.0, 31.8, 5.0, 1.0
785.0, 1.0, 86.0, 161.4, 35.2, 5.0, 1.0
786.0, 1.0, 83.7, 161.2, 39.6, 5.0, 1.0
787.0, 1.0, 113.5, 228.1, 52.0, 5.0, 1.0
788.0, 1.0, 113.5, 226.8, 50.8, 5.0, 1.0
789.0, 1.0, 114.4, 229.0, 50.2, 5.0, 1.0
790.0, 1.0, 109.9, 221.2, 45.1, 5.0, 1.0
791.0, 1.0, 129.4, 207.9, 24.1, 5.0, 1.0
792.0, 1.0, 85.1, 187.3, 30.5, 5.0, 1.0
793.0, 1.0, 86.7, 164.1, 30.5, 5.0, 1.0
794.0, 1.0, 85.9, 163.5, 33.2, 5.0, 1.0
795.0, 1.0, 112.8, 218.4, 22.1, 5.0, 1.0
796.0, 1.0, 82.6, 179.2, 33.1, 5.0, 1.0
797.0, 1.0, 84.5, 153.0, 42.9, 5.0, 1.0
798.0, 1.0, 116.4, 219.2, 30.1, 5.0, 1.0
799.0, 1.0, 119.1, 221.8, 32.0, 5.0, 1.0
800.0, 1.0, 118.8, 223.1, 29.5, 5.0, 1.0
801.0, 1.0, 84.9, 164.8, 36.2, 5.0, 1.0
802.0, 1.0, 122.1, 233.8, 38.9, 5.0, 1.0
803.0, 1.0, 121.3, 234.0, 39.1, 5.0, 1.0
804.0, 1.0, 121.2, 233.8, 38.5, 5.0, 1.0
805.0, 1.0, 138.0, 207.6, 13.6, 5.0, 1.0
806.0, 1.0, 137.2, 208.9, 14.6, 5.0, 1.0
807.0, 1.0, 136.9, 206.6, 14.5, 5.0, 1.0
808.0, 1.0, 88.1, 154.0, 36.0, 5.0, 1.0
809.0, 1.0, 86.2, 157.0, 37.6, 5.0, 1.0
810.0, 1.0, 85.6, 155.2, 39.7, 5.0, 1.0
